Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2019,2019,kg,3,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2020,2020,kg,2.99,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2021,2021,kg,2.98,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2017,2017,kg,12.98,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2018,2018,kg,13.03,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2019,2019,kg,13,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2020,2020,kg,12.94,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2021,2021,kg,12.91,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2017,2017,kg,11.39,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2018,2018,kg,11.01,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2019,2019,kg,12.02,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2020,2020,kg,11.96,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2021,2021,kg,11.93,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2017,2017,kg,0.74,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2018,2018,kg,0.81,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2019,2019,kg,0.6,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2020,2020,kg,0.6,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2021,2021,kg,0.6,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2017,2017,kg,3.5,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2018,2018,kg,3.25,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2019,2019,kg,3.37,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2020,2020,kg,3.36,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2021,2021,kg,3.35,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2017,2017,kg,1.69,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2018,2018,kg,3.92,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2019,2019,kg,3.37,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2020,2020,kg,3.35,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2021,2021,kg,3.34,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2017,2017,kg,9.19,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2018,2018,kg,6.2,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2019,2019,kg,5.02,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2020,2020,kg,5,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2021,2021,kg,4.98,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2017,2017,kg,0.02,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2018,2018,kg,0.06,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2019,2019,kg,0.02,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2020,2020,kg,0.02,E,Estimated value
FBS,Food Balances (2010-),724,Spain,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2021,2021,kg,0.02,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2017,2017,kg,23.15,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2018,2018,kg,21,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2019,2019,kg,23.36,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2020,2020,kg,21.92,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2731,Bovine Meat,2021,2021,kg,21.58,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2017,2017,kg,1.37,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2018,2018,kg,1.38,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2019,2019,kg,1.27,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2020,2020,kg,1.25,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2732,Mutton & Goat Meat,2021,2021,kg,1.14,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2017,2017,kg,30.92,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2018,2018,kg,30.62,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2019,2019,kg,29.17,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2020,2020,kg,28.12,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2733,Pigmeat,2021,2021,kg,27.76,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2017,2017,kg,16.34,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2018,2018,kg,16.56,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2019,2019,kg,15.94,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2020,2020,kg,15.16,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2734,Poultry Meat,2021,2021,kg,16.29,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2017,2017,kg,1.43,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2018,2018,kg,0.46,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2019,2019,kg,0.21,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2020,2020,kg,0.13,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2735,"Meat, Other",2021,2021,kg,0.15,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2017,2017,kg,0.15,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2018,2018,kg,1.11,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2019,2019,kg,6.24,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2020,2020,kg,7.16,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2736,"Offals, Edible",2021,2021,kg,7.28,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2017,2017,kg,6.85,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2018,2018,kg,4.91,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2019,2019,kg,4.96,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2020,2020,kg,5.03,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2740,"Butter, Ghee",2021,2021,kg,4.93,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2743,Cream,2017,2017,kg,11.37,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2743,Cream,2018,2018,kg,11.22,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2743,Cream,2019,2019,kg,10.43,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2743,Cream,2020,2020,kg,8.12,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2743,Cream,2021,2021,kg,6.85,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2017,2017,kg,2.41,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2018,2018,kg,2.49,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2019,2019,kg,1.12,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2020,2020,kg,1.07,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2737,"Fats, Animals, Raw",2021,2021,kg,2.22,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2781,"Fish, Body Oil",2017,2017,kg,0,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2781,"Fish, Body Oil",2018,2018,kg,0,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2781,"Fish, Body Oil",2019,2019,kg,0,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2781,"Fish, Body Oil",2020,2020,kg,0,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2781,"Fish, Body Oil",2021,2021,kg,0,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2017,2017,kg,13.73,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2018,2018,kg,14.14,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2019,2019,kg,14.35,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2020,2020,kg,13.26,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2744,Eggs,2021,2021,kg,12.84,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2017,2017,kg,181.82,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2018,2018,kg,179.46,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2019,2019,kg,211.04,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2020,2020,kg,221.08,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2848,Milk - Excluding Butter,2021,2021,kg,218.16,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2017,2017,kg,8.76,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2018,2018,kg,7.95,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2019,2019,kg,8.35,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2020,2020,kg,8.27,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2761,Freshwater Fish,2021,2021,kg,8.19,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2017,2017,kg,9.16,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2018,2018,kg,9.32,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2019,2019,kg,8,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2020,2020,kg,7.93,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2762,Demersal Fish,2021,2021,kg,7.85,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2017,2017,kg,5.32,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2018,2018,kg,6.05,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2019,2019,kg,6.4,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2020,2020,kg,6.34,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2763,Pelagic Fish,2021,2021,kg,6.28,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2017,2017,kg,0.7,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2018,2018,kg,0.6,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2019,2019,kg,0.64,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2020,2020,kg,0.63,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2764,"Marine Fish, Other",2021,2021,kg,0.63,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2017,2017,kg,7.44,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2018,2018,kg,8.17,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2019,2019,kg,7.23,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2020,2020,kg,7.16,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2765,Crustaceans,2021,2021,kg,7.09,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2017,2017,kg,0.08,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2018,2018,kg,0.07,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2019,2019,kg,0.07,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2020,2020,kg,0.07,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2766,Cephalopods,2021,2021,kg,0.07,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2017,2017,kg,0.85,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2018,2018,kg,0.86,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2019,2019,kg,0.78,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2020,2020,kg,0.77,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2767,"Molluscs, Other",2021,2021,kg,0.76,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2017,2017,kg,0,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2018,2018,kg,0.01,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2019,2019,kg,0,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2020,2020,kg,0,E,Estimated value
FBS,Food Balances (2010-),752,Sweden,645,Food supply quantity (kg/capita/yr),S2769,"Aquatic Animals, Others",2021,2021,kg,0,E,Estimated value
