"ECO_ID","ECO_NAME","ISO3CD","ROMNAM","M49Code","area"
-9999,"Rock and Ice","AFG","Afghanistan","4",689.360798057702
40502,"Western Himalayan subalpine conifer forests","AFG","Afghanistan","4",216.13161947285
80506,"East Afghan montane conifer forests","AFG","Afghanistan","4",12757.8541371339
80808,"Gissaro-Alai open woodlands","AFG","Afghanistan","4",3644.18780487965
81004,"Ghorat-Hazarajat alpine meadow","AFG","Afghanistan","4",66482.1027617189
81005,"Hindu Kush alpine meadow","AFG","Afghanistan","4",28268.3421725328
81006,"Karakoram-West Tibetan Plateau alpine steppe","AFG","Afghanistan","4",4506.02386524161
81012,"Northwestern Himalayan alpine shrub and meadows","AFG","Afghanistan","4",1523.36762887246
81014,"Pamir alpine desert and tundra","AFG","Afghanistan","4",5015.52656514659
81018,"Sulaiman Range alpine meadows","AFG","Afghanistan","4",4265.09742249254
81301,"Afghan Mountains semi-desert","AFG","Afghanistan","4",13682.4732289083
81306,"Badghyz and Karabil semi-desert","AFG","Afghanistan","4",53773.487575093
81307,"Baluchistan xeric woodlands","AFG","Afghanistan","4",33226.9540244558
81309,"Central Afghan Mountains xeric woodlands","AFG","Afghanistan","4",139310.176457399
81313,"Central Persian desert basins","AFG","Afghanistan","4",22623.5884859505
81322,"Paropamisus xeric woodlands","AFG","Afghanistan","4",92418.8230284507
81326,"Registan-North Pakistan sandy desert","AFG","Afghanistan","4",159410.855434327
30102,"Atlantic Equatorial coastal forests","AGO","Angola","24",2474.00250130165
30203,"Zambezian Cryptosepalum dry forests","AGO","Angola","24",3046.96291144982
30701,"Angolan Miombo woodlands","AGO","Angola","24",628699.744196892
30702,"Angolan Mopane woodlands","AGO","Angola","24",51052.4261170611
30704,"Central Zambezian Miombo woodlands","AGO","Angola","24",40484.0527355537
30718,"Southern Congolian forest-savanna mosaic","AGO","Angola","24",58332.5550893934
30723,"Western Congolian forest-savanna mosaic","AGO","Angola","24",169161.996699125
30724,"Western Zambezian grasslands","AGO","Angola","24",4602.26690509052
30726,"Zambezian Baikiaea woodlands","AGO","Angola","24",130861.54742256
30907,"Zambezian flooded grasslands","AGO","Angola","24",3169.69498675316
31001,"Angolan montane forest-grassland mosaic","AGO","Angola","24",25418.4764148942
31002,"Angolan scarp savanna and woodlands","AGO","Angola","24",73971.3037223647
31310,"Kaokoveld desert","AGO","Angola","24",20636.025917194
31316,"Namibian savanna woodlands","AGO","Angola","24",33506.931601666
31401,"Central African mangroves","AGO","Angola","24",1156.39832930975
80404,"Balkan mixed forests","ALB","Albania","8",588.832698992356
80418,"Dinaric Mountains mixed forests","ALB","Albania","8",1887.47523940662
81201,"Aegean and Western Turkey sclerophyllous and mixed forests","ALB","Albania","8",0.978093909314416
81210,"Illyrian deciduous forests","ALB","Albania","8",12769.0105782624
81217,"Pindus Mountains mixed forests","ALB","Albania","8",13152.3797678389
80433,"Pyrenees conifer and mixed forests","AND","Andorra","20",464.453989814887
30801,"Al Hajar montane woodlands","ARE","United Arab Emirates","784",80.7438641630838
31306,"Gulf of Oman desert and semi-desert","ARE","United Arab Emirates","784",10919.3793801818
81303,"Arabian Desert and East Sahero-Arabian xeric shrublands","ARE","United Arab Emirates","784",56785.6792040785
81323,"Persian Gulf desert and semi-desert","ARE","United Arab Emirates","784",2141.08657686559
-9999,"Rock and Ice","ARG","Argentina","32",1427.04901987048
60101,"Araucaria moist forests","ARG","Argentina","32",4620.83108927069
60150,"Alto Paraná Atlantic forests","ARG","Argentina","32",22564.178313864
60165,"Southern Andean Yungas","ARG","Argentina","32",47466.0799561571
60210,"Dry Chaco","ARG","Argentina","32",489166.147750212
60402,"Magellanic subpolar forests","ARG","Argentina","32",28782.501618373
60404,"Valdivian temperate forests","ARG","Argentina","32",44561.8194515847
60708,"Humid Chaco","ARG","Argentina","32",162171.238179723
60710,"Uruguayan savanna","ARG","Argentina","32",231.913160003644
60801,"Espinal","ARG","Argentina","32",298563.501304157
60802,"Low Monte","ARG","Argentina","32",353596.034599066
60803,"Humid Pampas","ARG","Argentina","32",398433.776254242
60805,"Patagonian steppe","ARG","Argentina","32",536361.542114312
60908,"Paraná flooded savanna","ARG","Argentina","32",36991.5728498514
60909,"Southern Cone Mesopotamian savanna","ARG","Argentina","32",26770.8267547694
61001,"Central Andean dry puna","ARG","Argentina","32",29655.7171212748
61002,"Central Andean puna","ARG","Argentina","32",87049.5523332843
61008,"Southern Andean steppe","ARG","Argentina","32",94896.6281026077
61010,"High Monte","ARG","Argentina","32",116566.891967806
80408,"Caucasus mixed forests","ARM","Armenia","51",15423.9767924324
80805,"Eastern Anatolian montane steppe","ARM","Armenia","51",14290.4343612817
81305,"Azerbaijan shrub desert and steppe","ARM","Armenia","51",0.602001919985235
-9999,"Rock and Ice","ATA","Antarctica","1055",9111743.76564864
21101,"Marielandia Antarctic tundra","ATA","Antarctica","1055",1064025.78680968
21102,"Maudlandia Antarctic desert","ATA","Antarctica","1055",2053437.97045316
21103,"Scotia Sea Islands tundra","ATA","Antarctica","1055",3346.09227176145
60134,"Leeward Islands moist forests","ATG","Antigua and Barbuda","28",27.0091138586646
60220,"Lesser Antillean dry forests","ATG","Antigua and Barbuda","28",71.9130851401042
61305,"Caribbean shrublands","ATG","Antigua and Barbuda","28",328.80721591407
10109,"Lord Howe Island subtropical forests","AUS","Australia","36",8.95609870733866
10114,"Norfolk Island subtropical forests","AUS","Australia","36",34.5739573150182
10117,"Queensland tropical rain forests","AUS","Australia","36",32202.8639244479
10402,"Eastern Australian temperate forests","AUS","Australia","36",220925.663806234
10409,"Southeast Australia temperate forests","AUS","Australia","36",271801.287320623
10411,"Tasmanian Central Highland forests","AUS","Australia","36",18680.271999229
10412,"Tasmanian temperate forests","AUS","Australia","36",17912.0946732203
10413,"Tasmanian temperate rain forests","AUS","Australia","36",30997.0735297385
10701,"Arnhem Land tropical savanna","AUS","Australia","36",156469.392331419
10702,"Brigalow tropical savanna","AUS","Australia","36",341188.300026102
10703,"Cape York Peninsula tropical savanna","AUS","Australia","36",115579.177806652
10704,"Carpentaria tropical savanna","AUS","Australia","36",357979.55496487
10705,"Einasleigh upland savanna","AUS","Australia","36",128067.431174572
10706,"Kimberly tropical savanna","AUS","Australia","36",345343.407485005
10707,"Mitchell grass downs","AUS","Australia","36",459495.913238473
10709,"Victoria Plains tropical savanna","AUS","Australia","36",224881.539989132
10802,"Eastern Australia mulga shrublands","AUS","Australia","36",253515.374978459
10803,"Southeast Australia temperate savanna","AUS","Australia","36",321998.86201329
11001,"Australian Alps montane grasslands","AUS","Australia","36",11999.4183326447
11101,"Antipodes Subantarctic Islands tundra","AUS","Australia","36",103.922570232466
11201,"Coolgardie woodlands","AUS","Australia","36",137255.088596131
11202,"Esperance mallee","AUS","Australia","36",115419.751123052
11203,"Eyre and York mallee","AUS","Australia","36",60670.2696844997
11204,"Jarrah-Karri forest and shrublands","AUS","Australia","36",10409.1124827737
11205,"Swan Coastal Plain Scrub and Woodlands","AUS","Australia","36",15149.0957680752
11206,"Mount Lofty woodlands","AUS","Australia","36",23681.5389870366
11207,"Murray-Darling woodlands and mallee","AUS","Australia","36",197880.063299127
11208,"Naracoorte woodlands","AUS","Australia","36",27401.3547981953
11209,"Southwest Australia savanna","AUS","Australia","36",168378.568508286
11210,"Southwest Australia woodlands","AUS","Australia","36",46022.0240886375
11301,"Carnarvon xeric shrublands","AUS","Australia","36",89819.2047182327
11302,"Central Ranges xeric scrub","AUS","Australia","36",281050.878892437
11303,"Gibson desert","AUS","Australia","36",155523.721847132
11304,"Great Sandy-Tanami desert","AUS","Australia","36",820766.086423156
11305,"Great Victoria desert","AUS","Australia","36",423734.03815624
11306,"Nullarbor Plains xeric shrublands","AUS","Australia","36",195000.533182097
11307,"Pilbara shrublands","AUS","Australia","36",179053.581006083
11308,"Simpson desert","AUS","Australia","36",583394.408258733
11309,"Tirari-Sturt stony desert","AUS","Australia","36",376449.235330106
11310,"Western Australian Mulga shrublands","AUS","Australia","36",459615.982987618
11401,"New Guinea mangroves","AUS","Australia","36",3.75458555902664
21104,"Southern Indian Ocean Islands tundra","AUS","Australia","36",346.354745814374
40110,"Christmas and Cocos Islands tropical forests","AUS","Australia","36",40.1731636715699
80412,"Central European mixed forests","AUT","Austria","40",2212.6889534514
80431,"Pannonian mixed forests","AUT","Austria","40",16001.5579844003
80445,"Western European broadleaf forests","AUT","Austria","40",17080.7557637309
80501,"Alps conifer and mixed forests","AUT","Austria","40",48642.3730484605
-9998,"Lake","AZE","Azerbaijan","31",78375.9112411937
80407,"Caspian Hyrcanian mixed forests","AZE","Azerbaijan","31",3977.91793182462
80408,"Caucasus mixed forests","AZE","Azerbaijan","31",25661.0352921434
80805,"Eastern Anatolian montane steppe","AZE","Azerbaijan","31",5149.22826008877
81305,"Azerbaijan shrub desert and steppe","AZE","Azerbaijan","31",51199.6533098809
-9998,"Lake","BDI","Burundi","108",1798.32567080481
30101,"Albertine Rift montane forests","BDI","Burundi","108",6757.76615044231
30704,"Central Zambezian Miombo woodlands","BDI","Burundi","108",15241.7452015642
30721,"Victoria Basin forest-savanna mosaic","BDI","Burundi","108",3046.15288113226
80402,"Atlantic mixed forests","BEL","Belgium","56",22782.1120257067
80445,"Western European broadleaf forests","BEL","Belgium","56",7846.20107971713
30111,"Eastern Guinean forests","BEN","Benin","204",641.461089466431
30123,"Nigerian lowland forests","BEN","Benin","204",799.796131867008
30707,"Guinean forest-savanna mosaic","BEN","Benin","204",16322.282487193
30722,"West Sudanian savanna","BEN","Benin","204",97830.9766986542
30713,"Sahelian Acacia savanna","BFA","Burkina Faso","854",22973.0246621853
30722,"West Sudanian savanna","BFA","Burkina Faso","854",250274.135541939
40105,"Brahmaputra Valley semi-evergreen forests","BGD","Bangladesh","50",40.9341615758814
40120,"Lower Gangetic Plains moist deciduous forests","BGD","Bangladesh","50",107385.074226989
40126,"Meghalaya subtropical forests","BGD","Bangladesh","50",133.764362188973
40131,"Mizoram-Manipur-Kachin rain forests","BGD","Bangladesh","50",6967.64513612883
40132,"Myanmar coastal rain forests","BGD","Bangladesh","50",21.3278630700812
40162,"Sundarbans freshwater swamp forests","BGD","Bangladesh","50",7664.89501717407
40701,"Terai-Duar savanna and grasslands","BGD","Bangladesh","50",129.873289716927
41404,"Myanmar Coast mangroves","BGD","Bangladesh","50",317.818098911752
41406,"Sundarbans mangroves","BGD","Bangladesh","50",14095.6925245899
80404,"Balkan mixed forests","BGR","Bulgaria","100",79896.7760159181
80419,"East European forest steppe","BGR","Bulgaria","100",2339.11203573157
80422,"Euxine-Colchic broadleaf forests","BGR","Bulgaria","100",189.631569667453
80435,"Rodope montane mixed forests","BGR","Bulgaria","100",27856.7625895117
80814,"Pontic steppe","BGR","Bulgaria","100",470.440582313141
81201,"Aegean and Western Turkey sclerophyllous and mixed forests","BGR","Bulgaria","100",208.828401663228
81323,"Persian Gulf desert and semi-desert","BHR","Bahrain","48",537.029241870436
60301,"Bahamian pine mosaic","BHS","Bahamas","44",6443.19568357579
61402,"Bahamian-Antillean mangroves","BHS","Bahamas","44",6207.43758584254
80404,"Balkan mixed forests","BIH","Bosnia and Herzegovina","70",1795.33899007382
80418,"Dinaric Mountains mixed forests","BIH","Bosnia and Herzegovina","70",27498.48469051
80431,"Pannonian mixed forests","BIH","Bosnia and Herzegovina","70",16947.3334529485
81210,"Illyrian deciduous forests","BIH","Bosnia and Herzegovina","70",4956.32942492073
80412,"Central European mixed forests","BLR","Belarus","112",120399.540798785
80436,"Sarmatic mixed forests","BLR","Belarus","112",87220.7402499882
60111,"Central American Atlantic moist forests","BLZ","Belize","84",0.466913369733713
60154,"Petén-Veracruz moist forests","BLZ","Belize","84",16676.8844852117
60181,"Yucatán moist forests","BLZ","Belize","84",66.7800068354751
60302,"Belizian pine forests","BLZ","Belize","84",2815.19089050305
61403,"Mesoamerican Gulf-Caribbean mangroves","BLZ","Belize","84",2368.53087676872
-9998,"Lake","BOL","Bolivia (Plurinational State of)","68",2986.34149695895
60105,"Bolivian Yungas","BOL","Bolivia (Plurinational State of)","68",85517.8430578474
60128,"Iquitos varzeá","BOL","Bolivia (Plurinational State of)","68",27.6959872315924
60135,"Madeira-Tapajós moist forests","BOL","Bolivia (Plurinational State of)","68",59418.2669977833
60141,"Monte Alegre varzeá","BOL","Bolivia (Plurinational State of)","68",32.3391012246597
60157,"Purus-Madeira moist forests","BOL","Bolivia (Plurinational State of)","68",5.84117417735941
60165,"Southern Andean Yungas","BOL","Bolivia (Plurinational State of)","68",27691.20735232
60166,"Southwest Amazon moist forests","BOL","Bolivia (Plurinational State of)","68",168840.228350395
60206,"Bolivian montane dry forests","BOL","Bolivia (Plurinational State of)","68",72779.57265828
60210,"Dry Chaco","BOL","Bolivia (Plurinational State of)","68",122675.653968693
60212,"Chiquitano dry forests","BOL","Bolivia (Plurinational State of)","68",164080.802965732
60702,"Beni savanna","BOL","Bolivia (Plurinational State of)","68",125429.085180471
60704,"Cerrado","BOL","Bolivia (Plurinational State of)","68",5930.89478239797
60907,"Pantanal","BOL","Bolivia (Plurinational State of)","68",32111.3391307032
61001,"Central Andean dry puna","BOL","Bolivia (Plurinational State of)","68",142426.578619694
61002,"Central Andean puna","BOL","Bolivia (Plurinational State of)","68",56209.8925764732
61003,"Central Andean wet puna","BOL","Bolivia (Plurinational State of)","68",17778.6242763677
60101,"Araucaria moist forests","BRA","Brazil","76",211052.378703659
60102,"Atlantic Coast restingas","BRA","Brazil","76",7829.63670029683
60103,"Bahia coastal forests","BRA","Brazil","76",109290.040229298
60104,"Bahia interior forests","BRA","Brazil","76",229241.326210727
60106,"Caatinga Enclaves moist forests","BRA","Brazil","76",4776.26551394664
60107,"Caqueta moist forests","BRA","Brazil","76",12675.3444456628
60123,"Fernando de Noronha-Atol das Rocas moist forests","BRA","Brazil","76",18.4982062170772
60124,"Guianan Highlands moist forests","BRA","Brazil","76",27182.9901732251
60125,"Guianan moist forests","BRA","Brazil","76",68038.3841311978
60126,"Gurupa varzeá","BRA","Brazil","76",9880.96151110832
60128,"Iquitos varzeá","BRA","Brazil","76",31089.9172389305
60132,"Japurá-Solimoes-Negro moist forests","BRA","Brazil","76",233654.657070236
60133,"Juruá-Purus moist forests","BRA","Brazil","76",241492.722818319
60135,"Madeira-Tapajós moist forests","BRA","Brazil","76",657263.599805057
60138,"Marajó varzeá","BRA","Brazil","76",87167.0083602558
60139,"Maranhão Babaçu forests","BRA","Brazil","76",141633.232605218
60140,"Mato Grosso seasonal forests","BRA","Brazil","76",412314.04971892
60141,"Monte Alegre varzeá","BRA","Brazil","76",66473.8377574639
60143,"Negro-Branco moist forests","BRA","Brazil","76",48603.8020453671
60144,"Northeastern Brazil restingas","BRA","Brazil","76",10003.3788582393
60150,"Alto Paraná Atlantic forests","BRA","Brazil","76",374370.25547278
60151,"Pernambuco coastal forests","BRA","Brazil","76",17501.4039880866
60152,"Pernambuco interior forests","BRA","Brazil","76",22595.7859398672
60156,"Purus varzeá","BRA","Brazil","76",143818.28964532
60157,"Purus-Madeira moist forests","BRA","Brazil","76",173255.556249402
60158,"Rio Negro campinarana","BRA","Brazil","76",80322.318377252
60160,"Serra do Mar coastal forests","BRA","Brazil","76",104522.183062328
60163,"Solimões-Japurá moist forests","BRA","Brazil","76",36028.0109181734
60166,"Southwest Amazon moist forests","BRA","Brazil","76",316809.301571679
60168,"Tapajós-Xingu moist forests","BRA","Brazil","76",335099.353823802
60169,"Pantepui","BRA","Brazil","76",5091.99764507044
60170,"Tocantins/Pindare moist forests","BRA","Brazil","76",192763.037864768
60173,"Uatuma-Trombetas moist forests","BRA","Brazil","76",469521.57977166
60180,"Xingu-Tocantins-Araguaia moist forests","BRA","Brazil","76",265071.843996545
60182,"Guianan piedmont and lowland moist forests","BRA","Brazil","76",84980.532340873
60202,"Atlantic dry forests","BRA","Brazil","76",114660.154861038
60210,"Dry Chaco","BRA","Brazil","76",120.646471245274
60212,"Chiquitano dry forests","BRA","Brazil","76",65685.1388339445
60702,"Beni savanna","BRA","Brazil","76",9.50385306137648
60703,"Campos Rupestres montane savanna","BRA","Brazil","76",26312.9380971757
60704,"Cerrado","BRA","Brazil","76",1895968.88549442
60707,"Guianan savanna","BRA","Brazil","76",77427.669682456
60708,"Humid Chaco","BRA","Brazil","76",1193.35575645582
60710,"Uruguayan savanna","BRA","Brazil","76",174370.905973687
60801,"Espinal","BRA","Brazil","76",1.61431608103786
60907,"Pantanal","BRA","Brazil","76",136392.668667236
60909,"Southern Cone Mesopotamian savanna","BRA","Brazil","76",88.1790333450293
61304,"Caatinga","BRA","Brazil","76",731303.092204762
61401,"Amazon-Orinoco-Southern Caribbean mangroves","BRA","Brazil","76",17297.12441223
61406,"Southern Atlantic mangroves","BRA","Brazil","76",9977.3798986639
61305,"Caribbean shrublands","BRB","Barbados","52",436.683643582233
40102,"Borneo lowland rain forests","BRN","Brunei Darussalam","96",3667.14250870913
40103,"Borneo montane rain forests","BRN","Brunei Darussalam","96",76.7762276238634
40104,"Borneo peat swamp forests","BRN","Brunei Darussalam","96",1994.83133982046
41405,"Sunda Shelf mangroves","BRN","Brunei Darussalam","96",135.325525417106
-9999,"Rock and Ice","BTN","Bhutan","64",1182.41783719587
40105,"Brahmaputra Valley semi-evergreen forests","BTN","Bhutan","64",223.805905000307
40115,"Himalayan subtropical broadleaf forests","BTN","Bhutan","64",4158.61366300569
40301,"Himalayan subtropical pine forests","BTN","Bhutan","64",669.431098428479
40401,"Eastern Himalayan broadleaf forests","BTN","Bhutan","64",16194.8857824312
40501,"Eastern Himalayan subalpine conifer forests","BTN","Bhutan","64",9077.02539800626
40701,"Terai-Duar savanna and grasslands","BTN","Bhutan","64",108.258848057225
80514,"Northeastern Himalayan subalpine conifer forests","BTN","Bhutan","64",66.3438067650788
81003,"Eastern Himalayan alpine shrub and meadows","BTN","Bhutan","64",7007.25137409378
81022,"Yarlung Tsangpo arid steppe","BTN","Bhutan","64",1.45688231369713
30709,"Kalahari Acacia-Baikiaea woodlands","BWA","Botswana","72",215229.119477917
30717,"Southern Africa bushveld","BWA","Botswana","72",46061.9194307962
30725,"Zambezian and Mopane woodlands","BWA","Botswana","72",28865.936335818
30726,"Zambezian Baikiaea woodlands","BWA","Botswana","72",19533.6167738091
30907,"Zambezian flooded grasslands","BWA","Botswana","72",24595.6760193015
30908,"Zambezian halophytics","BWA","Botswana","72",22082.1627315986
31309,"Kalahari xeric savanna","BWA","Botswana","72",221674.868012886
30124,"Northeastern Congolian lowland forests","CAF","Central African Republic","140",30540.5716868885
30126,"Northwestern Congolian lowland forests","CAF","Central African Republic","140",34028.3048039882
30129,"Western Congolian swamp forests","CAF","Central African Republic","140",98.3274896340856
30705,"East Sudanian savanna","CAF","Central African Republic","140",265215.968596872
30712,"Northern Congolian forest-savanna mosaic","CAF","Central African Republic","140",276015.900840848
30713,"Sahelian Acacia savanna","CAF","Central African Republic","140",13898.7586546103
-9999,"Rock and Ice","CAN","Canada","124",126319.604192429
-9998,"Lake","CAN","Canada","124",195539.318189802
50406,"Eastern forest-boreal transition","CAN","Canada","124",319311.920146912
50407,"Eastern Great Lakes lowland forests","CAN","Canada","124",90410.6759489375
50408,"Gulf of St. Lawrence lowland forests","CAN","Canada","124",38944.4180012339
50410,"New England-Acadian forests","CAN","Canada","124",117322.885587615
50414,"Southern Great Lakes forests","CAN","Canada","124",24356.0836650954
50416,"Western Great Lakes forests","CAN","Canada","124",73996.9907795384
50501,"Alberta Mountain forests","CAN","Canada","124",39932.6049031521
50502,"Alberta-British Columbia foothills forests","CAN","Canada","124",121016.9283058
50506,"British Columbia mainland coastal forests","CAN","Canada","124",121869.593961899
50507,"Cascade Mountains leeward forests","CAN","Canada","124",30406.5974913011
50509,"Central British Columbia Mountain forests","CAN","Canada","124",72089.9104679973
50510,"Central Pacific coastal forests","CAN","Canada","124",32322.8090625612
50514,"Fraser Plateau and Basin complex","CAN","Canada","124",137635.853707855
50518,"North Central Rockies forests","CAN","Canada","124",143898.027272291
50521,"Northern transitional alpine forests","CAN","Canada","124",25783.0572247305
50522,"Okanagan dry forests","CAN","Canada","124",39161.3176706243
50524,"Puget lowland forests","CAN","Canada","124",5811.28664431752
50525,"Queen Charlotte Islands","CAN","Canada","124",9587.14915217864
50602,"Central Canadian Shield forests","CAN","Canada","124",463345.321471895
50605,"Eastern Canadian forests","CAN","Canada","124",484777.903356031
50606,"Eastern Canadian Shield taiga","CAN","Canada","124",756103.405547209
50607,"Interior Alaska-Yukon lowland taiga","CAN","Canada","124",41244.3737770566
50608,"Mid-Continental Canadian forests","CAN","Canada","124",369628.407426643
50609,"Midwestern Canadian Shield forests","CAN","Canada","124",548394.250456197
50610,"Muskwa-Slave Lake forests","CAN","Canada","124",263805.376473873
50611,"Newfoundland Highland forests","CAN","Canada","124",16329.8071828564
50612,"Northern Canadian Shield taiga","CAN","Canada","124",617318.699437092
50613,"Northern Cordillera forests","CAN","Canada","124",264217.518241168
50614,"Northwest Territories taiga","CAN","Canada","124",348138.020372923
50615,"South Avalon-Burin oceanic barrens","CAN","Canada","124",1898.3597639741
50616,"Southern Hudson Bay taiga","CAN","Canada","124",374025.747673154
50617,"Yukon Interior dry forests","CAN","Canada","124",62742.2183547974
50802,"Canadian Aspen forests and parklands","CAN","Canada","124",393148.243563526
50808,"Montana Valley and Foothill grasslands","CAN","Canada","124",14919.3607045095
50810,"Northern mixed grasslands","CAN","Canada","124",110183.843642789
50811,"Northern short grasslands","CAN","Canada","124",133592.296477494
50812,"Northern tall grasslands","CAN","Canada","124",33916.2623642112
50813,"Palouse grasslands","CAN","Canada","124",27.2717165750218
51101,"Alaska-St. Elias Range tundra","CAN","Canada","124",24041.5651158459
51103,"Arctic coastal tundra","CAN","Canada","124",48155.9462703706
51104,"Arctic foothills tundra","CAN","Canada","124",5547.8359755076
51105,"Baffin coastal tundra","CAN","Canada","124",8926.392688708
51108,"Brooks-British Range tundra","CAN","Canada","124",26850.992969819
51109,"Davis Highlands tundra","CAN","Canada","124",87009.6628052853
51110,"High Arctic tundra","CAN","Canada","124",461441.093831996
51111,"Interior Yukon-Alaska alpine tundra","CAN","Canada","124",119026.18546238
51114,"Low Arctic tundra","CAN","Canada","124",798453.381147408
51115,"Middle Arctic tundra","CAN","Canada","124",1028948.20894786
51116,"Ogilvie-MacKenzie alpine tundra","CAN","Canada","124",199081.174351491
51117,"Pacific Coastal Mountain icefields and tundra","CAN","Canada","124",24628.2701534639
51118,"Torngat Mountain tundra","CAN","Canada","124",31971.5899949987
80432,"Po Basin mixed forests","CHE","Switzerland","756",33.86311735339
80445,"Western European broadleaf forests","CHE","Switzerland","756",17687.990422705
80501,"Alps conifer and mixed forests","CHE","Switzerland","756",23568.9872948239
-9999,"Rock and Ice","CHL","Chile","152",15997.643021126
60401,"Juan Fernández Islands temperate forests","CHL","Chile","152",139.182531257974
60402,"Magellanic subpolar forests","CHL","Chile","152",133343.329684059
60403,"San Félix-San Ambrosio Islands temperate forests","CHL","Chile","152",3.67054726757634
60404,"Valdivian temperate forests","CHL","Chile","152",202987.973246957
60805,"Patagonian steppe","CHL","Chile","152",28147.5567735476
61001,"Central Andean dry puna","CHL","Chile","152",82735.7771405417
61002,"Central Andean puna","CHL","Chile","152",940.453603517193
61008,"Southern Andean steppe","CHL","Chile","152",29881.6752998031
61201,"Chilean matorral","CHL","Chile","152",148289.123891446
61303,"Atacama desert","CHL","Chile","152",104885.183257329
61315,"Sechura desert","CHL","Chile","152",1410.35715209027
70111,"Rapa Nui subtropical broadleaf forests","CHL","Chile","152",173.667079901201
-9999,"Rock and Ice","CHN","China","156",51943.3760377848
40118,"Jian Nan subtropical evergreen forests","CHN","China","156",661244.253614361
40131,"Mizoram-Manipur-Kachin rain forests","CHN","China","156",21.2772593506248
40137,"Northern Indochina subtropical forests","CHN","China","156",146711.711751922
40140,"Northern Triangle subtropical forests","CHN","China","156",70.2548439951603
40149,"South China-Vietnam subtropical evergreen forests","CHN","China","156",184221.801142128
40152,"Southern Annamites montane rain forests","CHN","China","156",0.197726999751925
40169,"Hainan Island monsoon rain forests","CHN","China","156",15486.9123078831
40171,"South Taiwan monsoon rain forests","CHN","China","156",2483.57918457855
40172,"Taiwan subtropical evergreen forests","CHN","China","156",32977.3536149611
40401,"Eastern Himalayan broadleaf forests","CHN","China","156",14.3240338676249
40402,"Northern Triangle temperate forests","CHN","China","156",8.43885641781084
40501,"Eastern Himalayan subalpine conifer forests","CHN","China","156",704.687211553135
80101,"Guizhou Plateau broadleaf and mixed forests","CHN","China","156",269131.877885689
80102,"Yunnan Plateau subtropical evergreen forests","CHN","China","156",239854.425654567
80411,"Central China loess plateau mixed forests","CHN","China","156",359866.705867903
80414,"Changbai Mountains mixed forests","CHN","China","156",46079.2633562122
80415,"Changjiang Plain evergreen forests","CHN","China","156",436963.151185342
80417,"Daba Mountains evergreen forests","CHN","China","156",168169.924958104
80424,"Huang He Plain mixed forests","CHN","China","156",433422.501867415
80426,"Manchurian mixed forests","CHN","China","156",356942.066029538
80430,"Northeast China Plain deciduous forests","CHN","China","156",232338.752441044
80434,"Qin Ling Mountains deciduous forests","CHN","China","156",123278.574272785
80437,"Sichuan Basin evergreen broadleaf forests","CHN","China","156",98008.3798261038
80442,"Tarim Basin deciduous forests and steppe","CHN","China","156",54533.0457757303
80502,"Altai montane forest and forest steppe","CHN","China","156",17020.338910322
80505,"Da Hinggan-Dzhagdy Mountains conifer forests","CHN","China","156",151627.473774871
80508,"Helanshan montane conifer forests","CHN","China","156",24704.0226966805
80509,"Hengduan Mountains subalpine conifer forests","CHN","China","156",99290.8431377875
80514,"Northeastern Himalayan subalpine conifer forests","CHN","China","156",40769.6861406779
80516,"Nujiang Langcang Gorge alpine conifer and mixed forests","CHN","China","156",78199.9224687795
80517,"Qilian Mountains conifer forests","CHN","China","156",16653.006793909
80518,"Qionglai-Minshan conifer forests","CHN","China","156",80134.0218387636
80521,"Tian Shan montane conifer forests","CHN","China","156",12816.0318968071
80601,"East Siberian taiga","CHN","China","156",306.840044415552
80802,"Altai steppe and semi-desert","CHN","China","156",2201.93180569246
80804,"Daurian forest steppe","CHN","China","156",2905.75485533999
80806,"Emin Valley steppe","CHN","China","156",46272.4195824091
80813,"Mongolian-Manchurian grassland","CHN","China","156",578295.256658261
80818,"Tian Shan foothill arid steppe","CHN","China","156",8733.23687692968
80901,"Amur meadow steppe","CHN","China","156",53700.8499331819
80902,"Bohai Sea saline meadow","CHN","China","156",11413.3264780633
80903,"Nenjiang River grassland","CHN","China","156",23259.8302022793
80907,"Suiphun-Khanka meadows and forest meadows","CHN","China","156",15221.0527667482
80908,"Yellow Sea saline meadow","CHN","China","156",4895.14179662029
81001,"Altai alpine meadow and tundra","CHN","China","156",15994.2851426391
81002,"Central Tibetan Plateau alpine steppe","CHN","China","156",615645.615544331
81003,"Eastern Himalayan alpine shrub and meadows","CHN","China","156",86969.4308384834
81006,"Karakoram-West Tibetan Plateau alpine steppe","CHN","China","156",26052.3871010917
81011,"North Tibetan Plateau-Kunlun Mountains alpine desert","CHN","China","156",363188.410459272
81012,"Northwestern Himalayan alpine shrub and meadows","CHN","China","156",849.952404876363
81013,"Ordos Plateau steppe","CHN","China","156",215604.420031517
81014,"Pamir alpine desert and tundra","CHN","China","156",34494.5773324963
81015,"Qilian Mountains subalpine meadows","CHN","China","156",73284.1229985973
81017,"Southeast Tibet shrublands and meadows","CHN","China","156",460547.625112288
81019,"Tian Shan montane steppe and meadows","CHN","China","156",195041.083443046
81020,"Tibetan Plateau alpine shrublands and meadows","CHN","China","156",272009.720204575
81021,"Western Himalayan alpine shrub and Meadows","CHN","China","156",35107.4500191321
81022,"Yarlung Tsangpo arid steppe","CHN","China","156",59379.2766247982
