eco_id,eco_name,species_group,S
80405,Baltic mixed forests,Mammals,55
80405,Baltic mixed forests,Plants,230
80405,Baltic mixed forests,Reptiles,6
80406,Cantabrian mixed forests,Amphibians,21
80406,Cantabrian mixed forests,Birds,219
80406,Cantabrian mixed forests,Mammals,70
80406,Cantabrian mixed forests,Plants,651
80406,Cantabrian mixed forests,Reptiles,33
80407,Caspian Hyrcanian mixed forests,Amphibians,8
80407,Caspian Hyrcanian mixed forests,Birds,295
80407,Caspian Hyrcanian mixed forests,Mammals,98
80407,Caspian Hyrcanian mixed forests,Plants,533
80407,Caspian Hyrcanian mixed forests,Reptiles,48
80408,Caucasus mixed forests,Amphibians,15
80408,Caucasus mixed forests,Birds,258
80408,Caucasus mixed forests,Mammals,116
80408,Caucasus mixed forests,Plants,1848
80408,Caucasus mixed forests,Reptiles,69
80409,Celtic broadleaf forests,Amphibians,6
80409,Celtic broadleaf forests,Birds,209
80409,Celtic broadleaf forests,Mammals,37
80409,Celtic broadleaf forests,Plants,343
80409,Celtic broadleaf forests,Reptiles,5
80410,Central Anatolian steppe and woodlands,Amphibians,5
80410,Central Anatolian steppe and woodlands,Birds,244
80410,Central Anatolian steppe and woodlands,Mammals,58
80410,Central Anatolian steppe and woodlands,Plants,521
80410,Central Anatolian steppe and woodlands,Reptiles,25
80411,Central China loess plateau mixed forests,Amphibians,14
80411,Central China loess plateau mixed forests,Birds,436
80411,Central China loess plateau mixed forests,Mammals,106
80411,Central China loess plateau mixed forests,Plants,19
80411,Central China loess plateau mixed forests,Reptiles,51
80412,Central European mixed forests,Amphibians,18
80412,Central European mixed forests,Birds,258
80412,Central European mixed forests,Mammals,98
80412,Central European mixed forests,Plants,362
80412,Central European mixed forests,Reptiles,14
80413,Central Korean deciduous forests,Amphibians,15
80413,Central Korean deciduous forests,Birds,97
80413,Central Korean deciduous forests,Mammals,56
80413,Central Korean deciduous forests,Plants,1831
80413,Central Korean deciduous forests,Reptiles,17
80414,Changbai Mountains mixed forests,Amphibians,14
80414,Changbai Mountains mixed forests,Birds,434
80414,Changbai Mountains mixed forests,Mammals,69
80414,Changbai Mountains mixed forests,Plants,1343
80414,Changbai Mountains mixed forests,Reptiles,14
80415,Changjiang Plain evergreen forests,Amphibians,52
80415,Changjiang Plain evergreen forests,Birds,438
80415,Changjiang Plain evergreen forests,Mammals,95
80415,Changjiang Plain evergreen forests,Plants,381
80415,Changjiang Plain evergreen forests,Reptiles,99
80416,Crimean Submediterranean forest complex,Amphibians,11
80416,Crimean Submediterranean forest complex,Birds,202
80416,Crimean Submediterranean forest complex,Mammals,78
80416,Crimean Submediterranean forest complex,Plants,2907
80416,Crimean Submediterranean forest complex,Reptiles,24
80417,Daba Mountains evergreen forests,Amphibians,41
80417,Daba Mountains evergreen forests,Birds,453
80417,Daba Mountains evergreen forests,Mammals,113
80417,Daba Mountains evergreen forests,Plants,4232
80417,Daba Mountains evergreen forests,Reptiles,67
80418,Dinaric Mountains mixed forests,Amphibians,18
80418,Dinaric Mountains mixed forests,Birds,233
80418,Dinaric Mountains mixed forests,Mammals,82
80418,Dinaric Mountains mixed forests,Plants,762
80418,Dinaric Mountains mixed forests,Reptiles,29
80419,East European forest steppe,Amphibians,16
80419,East European forest steppe,Birds,250
80419,East European forest steppe,Mammals,112
80419,East European forest steppe,Plants,1206
80419,East European forest steppe,Reptiles,21
80420,Eastern Anatolian deciduous forests,Amphibians,5
80420,Eastern Anatolian deciduous forests,Birds,185
80420,Eastern Anatolian deciduous forests,Mammals,62
80420,Eastern Anatolian deciduous forests,Plants,1950
80420,Eastern Anatolian deciduous forests,Reptiles,23
80421,English Lowlands beech forests,Amphibians,6
80421,English Lowlands beech forests,Birds,198
80421,English Lowlands beech forests,Mammals,36
80421,English Lowlands beech forests,Plants,256
80421,English Lowlands beech forests,Reptiles,5
80422,Euxine-Colchic broadleaf forests,Amphibians,15
80422,Euxine-Colchic broadleaf forests,Birds,231
80422,Euxine-Colchic broadleaf forests,Mammals,93
80422,Euxine-Colchic broadleaf forests,Plants,362
80422,Euxine-Colchic broadleaf forests,Reptiles,45
80423,Hokkaido deciduous forests,Amphibians,4
80423,Hokkaido deciduous forests,Birds,215
80423,Hokkaido deciduous forests,Mammals,39
80423,Hokkaido deciduous forests,Plants,409
80423,Hokkaido deciduous forests,Reptiles,6
80424,Huang He Plain mixed forests,Amphibians,15
80424,Huang He Plain mixed forests,Birds,419
80424,Huang He Plain mixed forests,Mammals,100
80424,Huang He Plain mixed forests,Plants,2177
80424,Huang He Plain mixed forests,Reptiles,53
80425,Madeira evergreen forests,Amphibians,0
80425,Madeira evergreen forests,Birds,27
80425,Madeira evergreen forests,Mammals,3
80425,Madeira evergreen forests,Plants,555
80425,Madeira evergreen forests,Reptiles,1
80426,Manchurian mixed forests,Amphibians,17
80426,Manchurian mixed forests,Birds,382
80426,Manchurian mixed forests,Mammals,101
80426,Manchurian mixed forests,Plants,118
80426,Manchurian mixed forests,Reptiles,21
80427,Nihonkai evergreen forests,Amphibians,23
80427,Nihonkai evergreen forests,Birds,240
80427,Nihonkai evergreen forests,Mammals,50
80427,Nihonkai evergreen forests,Plants,681
80427,Nihonkai evergreen forests,Reptiles,14
80428,Nihonkai montane deciduous forests,Amphibians,27
80428,Nihonkai montane deciduous forests,Birds,250
80428,Nihonkai montane deciduous forests,Mammals,70
80428,Nihonkai montane deciduous forests,Plants,241
80428,Nihonkai montane deciduous forests,Reptiles,14
80429,North Atlantic moist mixed forests,Amphibians,5
80429,North Atlantic moist mixed forests,Birds,173
80429,North Atlantic moist mixed forests,Mammals,31
80429,North Atlantic moist mixed forests,Plants,597
80429,North Atlantic moist mixed forests,Reptiles,2
80430,Northeast China Plain deciduous forests,Amphibians,14
80430,Northeast China Plain deciduous forests,Birds,503
80430,Northeast China Plain deciduous forests,Mammals,78
80430,Northeast China Plain deciduous forests,Plants,67
80430,Northeast China Plain deciduous forests,Reptiles,29
80431,Pannonian mixed forests,Amphibians,19
80431,Pannonian mixed forests,Birds,247
80431,Pannonian mixed forests,Mammals,94
80431,Pannonian mixed forests,Plants,1931
80431,Pannonian mixed forests,Reptiles,17
80432,Po Basin mixed forests,Amphibians,16
80432,Po Basin mixed forests,Birds,231
80432,Po Basin mixed forests,Mammals,77
80432,Po Basin mixed forests,Plants,161
80432,Po Basin mixed forests,Reptiles,18
80433,Pyrenees conifer and mixed forests,Amphibians,16
80433,Pyrenees conifer and mixed forests,Birds,181
80433,Pyrenees conifer and mixed forests,Mammals,70
80433,Pyrenees conifer and mixed forests,Plants,3122
80433,Pyrenees conifer and mixed forests,Reptiles,26
80434,Qin Ling Mountains deciduous forests,Amphibians,31
80434,Qin Ling Mountains deciduous forests,Birds,430
80434,Qin Ling Mountains deciduous forests,Mammals,106
80434,Qin Ling Mountains deciduous forests,Plants,343
80434,Qin Ling Mountains deciduous forests,Reptiles,60
80435,Rodope montane mixed forests,Amphibians,15
80435,Rodope montane mixed forests,Birds,258
80435,Rodope montane mixed forests,Mammals,78
80435,Rodope montane mixed forests,Plants,490
80435,Rodope montane mixed forests,Reptiles,25
80436,Sarmatic mixed forests,Amphibians,15
80436,Sarmatic mixed forests,Birds,243
80436,Sarmatic mixed forests,Mammals,85
80436,Sarmatic mixed forests,Plants,1658
80436,Sarmatic mixed forests,Reptiles,7
80437,Sichuan Basin evergreen broadleaf forests,Amphibians,25
80437,Sichuan Basin evergreen broadleaf forests,Birds,444
80437,Sichuan Basin evergreen broadleaf forests,Mammals,109
80437,Sichuan Basin evergreen broadleaf forests,Plants,2788
80437,Sichuan Basin evergreen broadleaf forests,Reptiles,43
80438,South Sakhalin-Kurile mixed forests,Amphibians,5
80438,South Sakhalin-Kurile mixed forests,Birds,175
80438,South Sakhalin-Kurile mixed forests,Mammals,32
80438,South Sakhalin-Kurile mixed forests,Plants,125
80438,South Sakhalin-Kurile mixed forests,Reptiles,9
80439,Southern Korea evergreen forests,Amphibians,9
80439,Southern Korea evergreen forests,Birds,90
80439,Southern Korea evergreen forests,Mammals,37
80439,Southern Korea evergreen forests,Plants,90
80439,Southern Korea evergreen forests,Reptiles,11
80440,Taiheiyo evergreen forests,Amphibians,28
80440,Taiheiyo evergreen forests,Birds,263
80440,Taiheiyo evergreen forests,Mammals,52
80440,Taiheiyo evergreen forests,Plants,74
80440,Taiheiyo evergreen forests,Reptiles,23
80441,Taiheiyo montane deciduous forests,Amphibians,25
80441,Taiheiyo montane deciduous forests,Birds,236
80441,Taiheiyo montane deciduous forests,Mammals,55
80441,Taiheiyo montane deciduous forests,Plants,528
80441,Taiheiyo montane deciduous forests,Reptiles,15
80442,Tarim Basin deciduous forests and steppe,Amphibians,1
80442,Tarim Basin deciduous forests and steppe,Birds,200
80442,Tarim Basin deciduous forests and steppe,Mammals,32
80442,Tarim Basin deciduous forests and steppe,Plants,451
80442,Tarim Basin deciduous forests and steppe,Reptiles,6
80443,Ussuri broadleaf and mixed forests,Amphibians,9
80443,Ussuri broadleaf and mixed forests,Birds,217
80443,Ussuri broadleaf and mixed forests,Mammals,74
80443,Ussuri broadleaf and mixed forests,Plants,3306
80443,Ussuri broadleaf and mixed forests,Reptiles,14
80444,Western Siberian hemiboreal forests,Amphibians,9
80444,Western Siberian hemiboreal forests,Birds,211
80444,Western Siberian hemiboreal forests,Mammals,79
80444,Western Siberian hemiboreal forests,Plants,2431
80444,Western Siberian hemiboreal forests,Reptiles,6
80445,Western European broadleaf forests,Amphibians,22
80445,Western European broadleaf forests,Birds,251
80445,Western European broadleaf forests,Mammals,88
80445,Western European broadleaf forests,Plants,1684
80445,Western European broadleaf forests,Reptiles,18
80446,Zagros Mountains forest steppe,Amphibians,10
80446,Zagros Mountains forest steppe,Birds,293
80446,Zagros Mountains forest steppe,Mammals,108
80446,Zagros Mountains forest steppe,Plants,1315
80446,Zagros Mountains forest steppe,Reptiles,84
80501,Alps conifer and mixed forests,Amphibians,24
80501,Alps conifer and mixed forests,Birds,240
80501,Alps conifer and mixed forests,Mammals,90
80501,Alps conifer and mixed forests,Plants,3090
80501,Alps conifer and mixed forests,Reptiles,19
80502,Altai montane forest and forest steppe,Amphibians,6
80502,Altai montane forest and forest steppe,Birds,185
80502,Altai montane forest and forest steppe,Mammals,121
80502,Altai montane forest and forest steppe,Plants,79
80502,Altai montane forest and forest steppe,Reptiles,6
80503,Caledon conifer forests,Amphibians,5
80503,Caledon conifer forests,Birds,144
80503,Caledon conifer forests,Mammals,25
80503,Caledon conifer forests,Plants,47
80503,Caledon conifer forests,Reptiles,2
80504,Carpathian montane forests,Amphibians,18
80504,Carpathian montane forests,Birds,211
80504,Carpathian montane forests,Mammals,85
80504,Carpathian montane forests,Plants,412
80504,Carpathian montane forests,Reptiles,13
80505,Da Hinggan-Dzhagdy Mountains conifer forests,Amphibians,7
80505,Da Hinggan-Dzhagdy Mountains conifer forests,Birds,399
80505,Da Hinggan-Dzhagdy Mountains conifer forests,Mammals,66
80505,Da Hinggan-Dzhagdy Mountains conifer forests,Plants,314
80505,Da Hinggan-Dzhagdy Mountains conifer forests,Reptiles,7
80506,East Afghan montane conifer forests,Amphibians,3
80506,East Afghan montane conifer forests,Birds,114
80506,East Afghan montane conifer forests,Mammals,89
80506,East Afghan montane conifer forests,Plants,1193
80506,East Afghan montane conifer forests,Reptiles,4
80507,Elburz Range forest steppe,Amphibians,6
80507,Elburz Range forest steppe,Birds,181
80507,Elburz Range forest steppe,Mammals,99
80507,Elburz Range forest steppe,Plants,304
80507,Elburz Range forest steppe,Reptiles,34
80508,Helanshan montane conifer forests,Amphibians,5
80508,Helanshan montane conifer forests,Birds,183
80508,Helanshan montane conifer forests,Mammals,43
80508,Helanshan montane conifer forests,Plants,2876
80508,Helanshan montane conifer forests,Reptiles,15
80509,Hengduan Mountains subalpine conifer forests,Amphibians,39
80509,Hengduan Mountains subalpine conifer forests,Birds,531
80509,Hengduan Mountains subalpine conifer forests,Mammals,147
80509,Hengduan Mountains subalpine conifer forests,Plants,3868
80509,Hengduan Mountains subalpine conifer forests,Reptiles,31
80510,Hokkaido montane conifer forests,Amphibians,4
80510,Hokkaido montane conifer forests,Birds,222
80510,Hokkaido montane conifer forests,Mammals,39
80510,Hokkaido montane conifer forests,Plants,36
80510,Hokkaido montane conifer forests,Reptiles,7
80511,Honshu alpine conifer forests,Amphibians,19
80511,Honshu alpine conifer forests,Birds,195
80511,Honshu alpine conifer forests,Mammals,68
80511,Honshu alpine conifer forests,Plants,586
80511,Honshu alpine conifer forests,Reptiles,14
80512,Khangai Mountains conifer forests,Amphibians,0
80512,Khangai Mountains conifer forests,Birds,162
80512,Khangai Mountains conifer forests,Mammals,50
80512,Khangai Mountains conifer forests,Plants,1651
80512,Khangai Mountains conifer forests,Reptiles,0
80513,Mediterranean conifer and mixed forests,Amphibians,3
80513,Mediterranean conifer and mixed forests,Birds,218
80513,Mediterranean conifer and mixed forests,Mammals,44
80513,Mediterranean conifer and mixed forests,Plants,820
80513,Mediterranean conifer and mixed forests,Reptiles,27
80514,Northeastern Himalayan subalpine conifer forests,Amphibians,25
80514,Northeastern Himalayan subalpine conifer forests,Birds,430
80514,Northeastern Himalayan subalpine conifer forests,Mammals,88
80514,Northeastern Himalayan subalpine conifer forests,Plants,2
80514,Northeastern Himalayan subalpine conifer forests,Reptiles,19
80515,Northern Anatolian conifer and deciduous forests,Amphibians,8
80515,Northern Anatolian conifer and deciduous forests,Birds,200
80515,Northern Anatolian conifer and deciduous forests,Mammals,69
80515,Northern Anatolian conifer and deciduous forests,Plants,2571
80515,Northern Anatolian conifer and deciduous forests,Reptiles,33
80516,Nujiang Langcang Gorge alpine conifer and mixed forests,Amphibians,27
80516,Nujiang Langcang Gorge alpine conifer and mixed forests,Birds,533
80516,Nujiang Langcang Gorge alpine conifer and mixed forests,Mammals,199
80516,Nujiang Langcang Gorge alpine conifer and mixed forests,Plants,1811
80516,Nujiang Langcang Gorge alpine conifer and mixed forests,Reptiles,61
80517,Qilian Mountains conifer forests,Amphibians,7
80517,Qilian Mountains conifer forests,Birds,349
80517,Qilian Mountains conifer forests,Mammals,90
80517,Qilian Mountains conifer forests,Plants,1520
80517,Qilian Mountains conifer forests,Reptiles,2
80518,Qionglai-Minshan conifer forests,Amphibians,68
80518,Qionglai-Minshan conifer forests,Birds,517
80518,Qionglai-Minshan conifer forests,Mammals,142
80518,Qionglai-Minshan conifer forests,Plants,245
80518,Qionglai-Minshan conifer forests,Reptiles,62
80519,Sayan montane conifer forests,Amphibians,6
80519,Sayan montane conifer forests,Birds,298
80519,Sayan montane conifer forests,Mammals,107
80519,Sayan montane conifer forests,Plants,280
80519,Sayan montane conifer forests,Reptiles,5
80520,Scandinavian coastal conifer forests,Amphibians,4
80520,Scandinavian coastal conifer forests,Birds,188
80520,Scandinavian coastal conifer forests,Mammals,34
80520,Scandinavian coastal conifer forests,Plants,1268
80520,Scandinavian coastal conifer forests,Reptiles,4
80521,Tian Shan montane conifer forests,Amphibians,4
80521,Tian Shan montane conifer forests,Birds,414
80521,Tian Shan montane conifer forests,Mammals,89
80521,Tian Shan montane conifer forests,Plants,359
80521,Tian Shan montane conifer forests,Reptiles,21
80601,East Siberian taiga,Amphibians,7
80601,East Siberian taiga,Birds,267
80601,East Siberian taiga,Mammals,87
80601,East Siberian taiga,Plants,42
80601,East Siberian taiga,Reptiles,6
80602,Iceland boreal birch forests and alpine tundra,Amphibians,0
80602,Iceland boreal birch forests and alpine tundra,Birds,70
80602,Iceland boreal birch forests and alpine tundra,Mammals,1
80602,Iceland boreal birch forests and alpine tundra,Plants,43
80602,Iceland boreal birch forests and alpine tundra,Reptiles,1
80603,Kamchatka-Kurile meadows and sparse forests,Amphibians,1
80603,Kamchatka-Kurile meadows and sparse forests,Birds,151
80603,Kamchatka-Kurile meadows and sparse forests,Mammals,26
80603,Kamchatka-Kurile meadows and sparse forests,Plants,315
