Food code,Component code,Facet(s) code,Percentage,Probability,Reference link (1),Reference link (2)
I.16.08.005.001,A.02.02.004,F28.A07XD,0.30,1.00,http://www.gnpd.com/sinatra/recordpage/4044615/,
I.16.08.005.001,A.01.03.004.003,To be further disaggregated (d),0.90,1.00,http://www.gnpd.com/sinatra/recordpage/4044615/,
I.16.08.005.001,A.16.01.011,F28.A07KG$F28.A07LA,0.90,1.00,http://www.gnpd.com/sinatra/recordpage/4044615/,
I.16.08.005.001,A.16.04.001,F28.A07XD,0.90,1.00,http://www.gnpd.com/sinatra/recordpage/4044615/,
I.16.08.005.001,A.09.01.002,To be further disaggregated (d),5.50,1.00,http://www.gnpd.com/sinatra/recordpage/4044615/,
I.16.08.005.001,A.16.05.002,To be further disaggregated (d),8.70,1.00,http://www.gnpd.com/sinatra/recordpage/4044615/,
I.16.08.005.001,A.16.05.004,To be further disaggregated (d),9.60,1.00,http://www.gnpd.com/sinatra/recordpage/4044615/,
I.16.08.005.001,A.15.01,F28.A07XD,27.90,1.00,http://www.gnpd.com/sinatra/recordpage/4044615/,
I.16.08.005.001,A.11.04.013,To be further disaggregated (d),45.00,1.00,http://www.gnpd.com/sinatra/recordpage/4044615/,
I.16.08.005.002,A.16.05.002,To be further disaggregated (d),0.54,1.00,https://www.allrecipes.com/recipe/84214/blender-hollandaise-sauce/,
I.16.08.005.002,A.16.05.008,To be further disaggregated (d),0.54,1.00,https://www.allrecipes.com/recipe/84214/blender-hollandaise-sauce/,
I.16.08.005.002,A.12.01.010,To be further disaggregated (d),8.06,1.00,https://www.allrecipes.com/recipe/84214/blender-hollandaise-sauce/,
I.16.08.005.002,A.09.01.002,To be further disaggregated (d),29.03,1.00,https://www.allrecipes.com/recipe/84214/blender-hollandaise-sauce/,
I.16.08.005.002,A.11.01.001,To be further disaggregated (d),61.83,1.00,https://www.allrecipes.com/recipe/84214/blender-hollandaise-sauce/,
I.16.08.006.001,A.16.02.028,F28.A07KG$F28.A07LA,0.40,1.00,http://allrecipes.com/recipe/garlic-aioli/detail.aspx,
I.16.08.006.001,A.16.04.001,F28.A07XD,2.10,1.00,http://allrecipes.com/recipe/garlic-aioli/detail.aspx,
I.16.08.006.001,A.02.02.001,F28.A07XD,6.20,1.00,http://allrecipes.com/recipe/garlic-aioli/detail.aspx,
I.16.08.006.001,A.12.01.010,To be further disaggregated (d),16.60,1.00,http://allrecipes.com/recipe/garlic-aioli/detail.aspx,
I.16.08.006.001,A.16.06.004,To be further disaggregated (d),74.70,1.00,http://allrecipes.com/recipe/garlic-aioli/detail.aspx,
I.16.08.006.002,A.10.01.001,To be further disaggregated (d),1.35,1.00,http://www.gnpd.com/sinatra/recordpage/5549447/,
I.16.08.006.002,I.16.02.033,To be further disaggregated (d),1.35,1.00,http://www.gnpd.com/sinatra/recordpage/5549447/,
I.16.08.006.002,A.08.08.131,To be further disaggregated (d),2.00,1.00,http://www.gnpd.com/sinatra/recordpage/5549447/,
I.16.08.006.002,A.16.04.001,F28.A07XD,2.00,1.00,http://www.gnpd.com/sinatra/recordpage/5549447/,
I.16.08.006.002,A.08.08.129,To be further disaggregated (d),4.90,1.00,http://www.gnpd.com/sinatra/recordpage/5549447/,
I.16.08.006.002,A.04.03.010,F28.A07XD,7.40,1.00,http://www.gnpd.com/sinatra/recordpage/5549447/,
I.16.08.006.002,A.11.04.008,To be further disaggregated (d),38.00,0.43,http://www.gnpd.com/sinatra/recordpage/5549447/,
I.16.08.006.002,A.11.04.017,To be further disaggregated (d),38.00,0.57,http://www.gnpd.com/sinatra/recordpage/5549447/,
I.16.08.006.002,A.16.01.009,F28.A07XD,43.00,1.00,http://www.gnpd.com/sinatra/recordpage/5549447/,
I.16.08.006.003,A.04.03.010,F28.A07XD,1.00,1.00,http://www.gnpd.com/sinatra/recordpage/153041/,
I.16.08.006.003,A.08.08.131,To be further disaggregated (d),2.50,1.00,http://www.gnpd.com/sinatra/recordpage/153041/,
I.16.08.006.003,A.08.08.082,To be further disaggregated (d),3.50,1.00,http://www.gnpd.com/sinatra/recordpage/153041/,
I.16.08.006.003,A.02.03.001,F28.A07KG,4.00,1.00,http://www.gnpd.com/sinatra/recordpage/153041/,
I.16.08.006.003,A.03.01.004,To be further disaggregated (d),4.00,1.00,http://www.gnpd.com/sinatra/recordpage/153041/,
I.16.08.006.003,A.16.01.009,F28.A07KG$F28.A07LA,8.00,1.00,http://www.gnpd.com/sinatra/recordpage/153041/,
I.16.08.006.003,A.08.08.144,To be further disaggregated (d),10.00,1.00,http://www.gnpd.com/sinatra/recordpage/153041/,
I.16.08.006.003,I.02.14.014,To be further disaggregated (d),30.00,1.00,http://www.gnpd.com/sinatra/recordpage/153041/,
I.16.08.006.003,A.11.04.008,To be further disaggregated (d),37.00,0.35,http://www.gnpd.com/sinatra/recordpage/153041/,
I.16.08.006.003,A.11.04.017,To be further disaggregated (d),37.00,0.65,http://www.gnpd.com/sinatra/recordpage/153041/,
I.16.08.006.004,A.02.02.001,F28.A07XD,0.06,1.00,http://www.gnpd.com/sinatra/recordpage/3360499/,
I.16.08.006.004,A.16.01.010,F28.A07KG$F28.A07LA,0.06,1.00,http://www.gnpd.com/sinatra/recordpage/3360499/,
I.16.08.006.004,A.16.04.001,F28.A07XD,1.00,1.00,http://www.gnpd.com/sinatra/recordpage/3360499/,
I.16.08.006.004,A.11.04.008,To be further disaggregated (d),2.50,1.00,http://www.gnpd.com/sinatra/recordpage/3360499/,
I.16.08.006.004,A.11.04.017,To be further disaggregated (d),22.40,1.00,http://www.gnpd.com/sinatra/recordpage/3360499/,
I.16.08.006.004,A.05.06.003,F28.A0CQZ,73.98,1.00,http://www.gnpd.com/sinatra/recordpage/3360499/,
I.16.08.007.001,A.01.03.004.003,To be further disaggregated (d),0.80,1.00,http://www.gnpd.com/sinatra/recordpage/1698990/,
I.16.08.007.001,A.10.01.001,To be further disaggregated (d),0.80,1.00,http://www.gnpd.com/sinatra/recordpage/1698990/,
I.16.08.007.001,A.11.04.008,To be further disaggregated (d),0.80,1.00,http://www.gnpd.com/sinatra/recordpage/1698990/,
I.16.08.007.001,A.16.02.028,F28.A07KG$F28.A07LA,0.80,1.00,http://www.gnpd.com/sinatra/recordpage/1698990/,
I.16.08.007.001,A.16.04.001,F28.A07XD,0.80,1.00,http://www.gnpd.com/sinatra/recordpage/1698990/,
I.16.08.007.001,A.16.05.002,To be further disaggregated (d),3.00,1.00,http://www.gnpd.com/sinatra/recordpage/1698990/,
I.16.08.007.001,A.14.04.001,To be further disaggregated (d),14.00,1.00,http://www.gnpd.com/sinatra/recordpage/1698990/,
I.16.08.007.001,A.02.02.002,F28.A0BA1,19.00,1.00,http://www.gnpd.com/sinatra/recordpage/1698990/,
I.16.08.007.001,I.19.10.012,To be further disaggregated (d),24.00,1.00,http://www.gnpd.com/sinatra/recordpage/1698990/,
I.16.08.007.001,A.08.05.001.003,To be further disaggregated (d),36.00,1.00,http://www.gnpd.com/sinatra/recordpage/1698990/,
I.16.08.007.002,A.16.04.001,F28.A07XD,1.10,1.00,http://www.gnpd.com/sinatra/recordpage/5138513/,
I.16.08.007.002,A.10.07,F28.A07XD,1.70,1.00,http://www.gnpd.com/sinatra/recordpage/5138513/,
I.16.08.007.002,A.01.03.004.003,To be further disaggregated (d),2.05,1.00,http://www.gnpd.com/sinatra/recordpage/5138513/,
I.16.08.007.002,A.03.01.010,To be further disaggregated (d),2.05,1.00,http://www.gnpd.com/sinatra/recordpage/5138513/,
I.16.08.007.002,A.11.01.001,To be further disaggregated (d),6.20,1.00,http://www.gnpd.com/sinatra/recordpage/5138513/,
I.16.08.007.002,A.11.04.017,To be further disaggregated (d),6.20,1.00,http://www.gnpd.com/sinatra/recordpage/5138513/,
I.16.08.007.002,A.02.02.003,F28.A07GR,6.50,1.00,http://www.gnpd.com/sinatra/recordpage/5138513/,
I.16.08.007.002,A.15.01,F28.A07XD,11.05,1.00,http://www.gnpd.com/sinatra/recordpage/5138513/,
I.16.08.007.002,I.19.10.012,To be further disaggregated (d),11.05,1.00,http://www.gnpd.com/sinatra/recordpage/5138513/,
I.16.08.007.002,A.14.02.003,To be further disaggregated (d),52.10,1.00,http://www.gnpd.com/sinatra/recordpage/5138513/,
I.16.08.007.003,A.14.02.001,To be further disaggregated (d),18.00,1.00,http://www.gnpd.com/sinatra/recordpage/2021030/,
I.16.08.007.003,I.16.08.003.001,To be further disaggregated (d),82.00,1.00,http://www.gnpd.com/sinatra/recordpage/2021030/,
I.16.08.008.001,A.16.04.001,F28.A07XD,0.10,1.00,http://allrecipes.com/recipe/bolognese-sauce/detail.aspx,
I.16.08.008.001,A.02.02.001,F28.A0BA1,0.20,1.00,http://allrecipes.com/recipe/bolognese-sauce/detail.aspx,
I.16.08.008.001,A.11.04.008,To be further disaggregated (d),1.10,1.00,http://allrecipes.com/recipe/bolognese-sauce/detail.aspx,
I.16.08.008.001,A.02.07.003,F28.A07GM,1.20,1.00,http://allrecipes.com/recipe/bolognese-sauce/detail.aspx,
I.16.08.008.001,A.02.02.002,F28.A07GR,4.10,1.00,http://allrecipes.com/recipe/bolognese-sauce/detail.aspx,
I.16.08.008.001,A.06.08.007,To be further disaggregated (d),4.80,1.00,http://allrecipes.com/recipe/bolognese-sauce/detail.aspx,
I.16.08.008.001,A.06.02.001,F28.A07GM,5.00,1.00,http://allrecipes.com/recipe/bolognese-sauce/detail.aspx,
I.16.08.008.001,A.14.02.001,To be further disaggregated (d),5.00,1.00,http://allrecipes.com/recipe/bolognese-sauce/detail.aspx,
I.16.08.008.001,A.02.01.003,F28.A07GM,8.30,1.00,http://allrecipes.com/recipe/bolognese-sauce/detail.aspx,
I.16.08.008.001,A.02.15.001,F28.A07GM,9.30,1.00,http://allrecipes.com/recipe/bolognese-sauce/detail.aspx,
I.16.08.008.001,A.06.01.003,F28.A07GM,9.30,1.00,http://allrecipes.com/recipe/bolognese-sauce/detail.aspx,
I.16.08.008.001,A.06.01.001,F28.A07GM,18.80,1.00,http://allrecipes.com/recipe/bolognese-sauce/detail.aspx,
I.16.08.008.001,A.02.14.003,To be further disaggregated (d),32.80,1.00,http://allrecipes.com/recipe/bolognese-sauce/detail.aspx,
I.16.08.008.002,A.02.02.001,F28.A0BA1,0.78,1.00,https://www.allrecipes.com/recipe/11973/spaghetti-carbonara-ii/,
I.16.08.008.002,A.16.01.005,F28.A07XD,1.23,1.00,https://www.allrecipes.com/recipe/11973/spaghetti-carbonara-ii/,
I.16.08.008.002,A.11.04.008,To be further disaggregated (d),2.31,1.00,https://www.allrecipes.com/recipe/11973/spaghetti-carbonara-ii/,
I.16.08.008.002,A.08.08.129,To be further disaggregated (d),7.69,1.00,https://www.allrecipes.com/recipe/11973/spaghetti-carbonara-ii/,
I.16.08.008.002,A.02.02.002,F28.A07GR,15.38,1.00,https://www.allrecipes.com/recipe/11973/spaghetti-carbonara-ii/,
I.16.08.008.002,A.06.08.007,To be further disaggregated (d),35.69,1.00,https://www.allrecipes.com/recipe/11973/spaghetti-carbonara-ii/,
I.16.08.008.002,A.09.01.001,F28.A07XD,36.92,1.00,https://www.allrecipes.com/recipe/11973/spaghetti-carbonara-ii/,
I.16.08.008.003,I.06.08.016,To be further disaggregated (d),11.00,1.00,http://www.gnpd.com/sinatra/recordpage/2161947/,
I.16.08.008.003,I.16.08.010.009,To be further disaggregated (d),89.00,1.00,http://www.gnpd.com/sinatra/recordpage/2161947/,
I.16.08.008.004,A.16.01.009,F28.A07KG$F28.A07LA,0.10,1.00,http://allrecipes.com/recipe/savory-italian-sausage-sauce/detail.aspx,
I.16.08.008.004,A.16.02.028,F28.A07KG$F28.A07LA,0.10,1.00,http://allrecipes.com/recipe/savory-italian-sausage-sauce/detail.aspx,
I.16.08.008.004,A.16.04.001,F28.A07XD,0.20,1.00,http://allrecipes.com/recipe/savory-italian-sausage-sauce/detail.aspx,
I.16.08.008.004,A.02.02.001,F28.A0BA1,1.00,1.00,http://allrecipes.com/recipe/savory-italian-sausage-sauce/detail.aspx,
I.16.08.008.004,A.10.01.001,To be further disaggregated (d),1.20,1.00,http://allrecipes.com/recipe/savory-italian-sausage-sauce/detail.aspx,
I.16.08.008.004,A.11.04.008,To be further disaggregated (d),1.30,1.00,http://allrecipes.com/recipe/savory-italian-sausage-sauce/detail.aspx,
I.16.08.008.004,A.02.02.004,F28.A07GR,2.90,1.00,http://allrecipes.com/recipe/savory-italian-sausage-sauce/detail.aspx,
I.16.08.008.004,A.14.02.003,To be further disaggregated (d),5.80,1.00,http://allrecipes.com/recipe/savory-italian-sausage-sauce/detail.aspx,
I.16.08.008.004,A.15.01,F28.A07XD,5.80,1.00,http://allrecipes.com/recipe/savory-italian-sausage-sauce/detail.aspx,
I.16.08.008.004,A.02.15.001,F28.A07GM,10.90,1.00,http://allrecipes.com/recipe/savory-italian-sausage-sauce/detail.aspx,
I.16.08.008.004,I.02.14.014,To be further disaggregated (d),19.70,1.00,http://allrecipes.com/recipe/savory-italian-sausage-sauce/detail.aspx,
I.16.08.008.004,A.06.09.001.001,To be further disaggregated (d),22.20,1.00,http://allrecipes.com/recipe/savory-italian-sausage-sauce/detail.aspx,
I.16.08.008.004,I.02.14.013,To be further disaggregated (d),28.80,1.00,http://allrecipes.com/recipe/savory-italian-sausage-sauce/detail.aspx,
I.16.08.009.001,A.16.02.028,F28.A07KG$F28.A07LA,0.10,1.00,http://allrecipes.com/recipe/lobster-mornay-sauce/detail.aspx,
I.16.08.009.001,A.01.03.001.003,To be further disaggregated (d),2.60,1.00,http://allrecipes.com/recipe/lobster-mornay-sauce/detail.aspx,
I.16.08.009.001,A.08.08.129,To be further disaggregated (d),3.50,1.00,http://allrecipes.com/recipe/lobster-mornay-sauce/detail.aspx,
I.16.08.009.001,A.11.01.001,To be further disaggregated (d),4.80,1.00,http://allrecipes.com/recipe/lobster-mornay-sauce/detail.aspx,
I.16.08.009.001,A.02.15.001,F28.A07GM,8.30,1.00,http://allrecipes.com/recipe/lobster-mornay-sauce/detail.aspx,
I.16.08.009.001,A.08.05.001.003,To be further disaggregated (d),20.50,1.00,http://allrecipes.com/recipe/lobster-mornay-sauce/detail.aspx,
I.16.08.009.001,I.19.10.011,To be further disaggregated (d),20.50,1.00,http://allrecipes.com/recipe/lobster-mornay-sauce/detail.aspx,
I.16.08.009.001,A.07.04.002,F28.A07GG,39.70,1.00,http://allrecipes.com/recipe/lobster-mornay-sauce/detail.aspx,
I.16.08.009.002,A.07.05.008,F28.A07MJ,4.00,1.00,http://www.gnpd.com/sinatra/recordpage/3788941/,
I.16.08.009.002,A.01.03.004.003,To be further disaggregated (d),8.13,1.00,http://www.gnpd.com/sinatra/recordpage/3788941/,
I.16.08.009.002,A.16.04.001,F28.A07XD,10.67,1.00,http://www.gnpd.com/sinatra/recordpage/3788941/,
I.16.08.009.002,A.10.01.001,To be further disaggregated (d),23.00,1.00,http://www.gnpd.com/sinatra/recordpage/3788941/,
I.16.08.009.002,A.15.01,F28.A07XD,54.20,1.00,http://www.gnpd.com/sinatra/recordpage/3788941/,
I.16.08.009.003,A.16.01.005,F28.A07XD,0.60,1.00,http://allrecipes.com/recipe/pasta-with-tuna-sauce/detail.aspx,
I.16.08.009.003,A.16.02.009,F28.A07KC,1.30,1.00,http://allrecipes.com/recipe/pasta-with-tuna-sauce/detail.aspx,
I.16.08.009.003,A.02.02.001,F28.A0BA1,1.40,1.00,http://allrecipes.com/recipe/pasta-with-tuna-sauce/detail.aspx,
I.16.08.009.003,A.11.04.008,To be further disaggregated (d),2.00,1.00,http://allrecipes.com/recipe/pasta-with-tuna-sauce/detail.aspx,
I.16.08.009.003,A.12.01.010,To be further disaggregated (d),2.10,1.00,http://allrecipes.com/recipe/pasta-with-tuna-sauce/detail.aspx,
I.16.08.009.003,A.02.02.002,F28.A07GR,8.70,1.00,http://allrecipes.com/recipe/pasta-with-tuna-sauce/detail.aspx,
I.16.08.009.003,A.07.01.014,F28.A0BYP,24.50,1.00,http://allrecipes.com/recipe/pasta-with-tuna-sauce/detail.aspx,
I.16.08.009.003,I.02.14.013,To be further disaggregated (d),59.40,1.00,http://allrecipes.com/recipe/pasta-with-tuna-sauce/detail.aspx,
I.16.08.010.001,A.01.03.004.001,To be further disaggregated (d),1.30,1.00,http://www.gnpd.com/sinatra/recordpage/5485433/,
I.16.08.010.001,A.11.04.013,To be further disaggregated (d),2.50,1.00,http://www.gnpd.com/sinatra/recordpage/5485433/,
I.16.08.010.001,A.02.02.001,F28.A07XD,4.00,1.00,http://www.gnpd.com/sinatra/recordpage/5485433/,
I.16.08.010.001,A.02.02.002,F28.A07XD,4.00,1.00,http://www.gnpd.com/sinatra/recordpage/5485433/,
I.16.08.010.001,A.16.02.022,F28.A07XD,4.00,1.00,http://www.gnpd.com/sinatra/recordpage/5485433/,
I.16.08.010.001,A.16.05.011,To be further disaggregated (d),4.00,1.00,http://www.gnpd.com/sinatra/recordpage/5485433/,
I.16.08.010.001,A.16.05.004,To be further disaggregated (d),5.00,1.00,http://www.gnpd.com/sinatra/recordpage/5485433/,
I.16.08.010.001,A.10.01.002,To be further disaggregated (d),6.70,1.00,http://www.gnpd.com/sinatra/recordpage/5485433/,
I.16.08.010.001,A.04.02.012,F28.A07XD,8.00,1.00,http://www.gnpd.com/sinatra/recordpage/5485433/,
I.16.08.010.001,A.15.01,F28.A07XD,60.50,1.00,http://www.gnpd.com/sinatra/recordpage/5485433/,
I.16.08.010.002,A.02.15.001,To be further disaggregated (d),0.40,1.00,http://www.gnpd.com/sinatra/recordpage/4832487/,
I.16.08.010.002,A.16.04.008,To be further disaggregated (d),0.40,1.00,http://www.gnpd.com/sinatra/recordpage/4832487/,
I.16.08.010.002,A.16.04.001,F28.A07XD,0.70,1.00,http://www.gnpd.com/sinatra/recordpage/4832487/,
I.16.08.010.002,A.02.02.001,F28.A0BA1,1.00,1.00,http://www.gnpd.com/sinatra/recordpage/4832487/,
I.16.08.010.002,A.02.15.003,F28.A07XD,1.00,1.00,http://www.gnpd.com/sinatra/recordpage/4832487/,
I.16.08.010.002,A.11.01.001,To be further disaggregated (d),1.00,1.00,http://www.gnpd.com/sinatra/recordpage/4832487/,
I.16.08.010.002,A.16.01.008,F28.A07KG$F28.A07LA,1.00,1.00,http://www.gnpd.com/sinatra/recordpage/4832487/,
I.16.08.010.002,A.01.03.004.001,To be further disaggregated (d),3.30,1.00,http://www.gnpd.com/sinatra/recordpage/4832487/,
I.16.08.010.002,A.02.02.002,F28.A07GR,4.00,1.00,http://www.gnpd.com/sinatra/recordpage/4832487/,
I.16.08.010.002,A.02.16,To be further disaggregated (p),4.00,1.00,http://www.gnpd.com/sinatra/recordpage/4832487/,
I.16.08.010.002,A.14.03.002,To be further disaggregated (d),4.00,1.00,http://www.gnpd.com/sinatra/recordpage/4832487/,
I.16.08.010.002,A.08.08.113,To be further disaggregated (d),5.00,1.00,http://www.gnpd.com/sinatra/recordpage/4832487/,
I.16.08.010.002,A.08.05.001.004,To be further disaggregated (d),5.40,1.00,http://www.gnpd.com/sinatra/recordpage/4832487/,
I.16.08.010.002,A.02.15.001,F28.A07GM,15.00,1.00,http://www.gnpd.com/sinatra/recordpage/4832487/,
I.16.08.010.002,A.15.01,F28.A07XD,53.80,1.00,http://www.gnpd.com/sinatra/recordpage/4832487/,
I.16.08.010.003,A.01.03.001.003,To be further disaggregated (d),1.40,1.00,http://allrecipes.com/recipe/mustard-sauce-for-ham/detail.aspx,
I.16.08.010.003,A.04.04.007,F28.A07XD,1.60,1.00,http://allrecipes.com/recipe/mustard-sauce-for-ham/detail.aspx,
I.16.08.010.003,A.09.01.002,To be further disaggregated (d),6.50,1.00,http://allrecipes.com/recipe/mustard-sauce-for-ham/detail.aspx,
I.16.08.010.003,A.16.05.004,To be further disaggregated (d),21.50,1.00,http://allrecipes.com/recipe/mustard-sauce-for-ham/detail.aspx,
I.16.08.010.003,A.10.01.001,To be further disaggregated (d),26.90,1.00,http://allrecipes.com/recipe/mustard-sauce-for-ham/detail.aspx,
I.16.08.010.003,A.08.01.001.002,F28.A07XD,42.10,1.00,http://allrecipes.com/recipe/mustard-sauce-for-ham/detail.aspx,
I.16.08.010.004,I.16.02.034,To be further disaggregated (d),1.97,1.00,http://www.gnpd.com/sinatra/recordpage/2047555/,
I.16.08.010.004,I.16.08.003.001,To be further disaggregated (d),98.03,1.00,http://www.gnpd.com/sinatra/recordpage/2047555/,
I.16.08.010.005,A.16.05.008,To be further disaggregated (d),0.70,1.00,http://allrecipes.com/recipe/best-peanut-sauce/detail.aspx,
I.16.08.010.005,A.10.01.001,To be further disaggregated (d),1.40,1.00,http://allrecipes.com/recipe/best-peanut-sauce/detail.aspx,
I.16.08.010.005,A.02.02.001,F28.A0BA1,1.70,1.00,http://allrecipes.com/recipe/best-peanut-sauce/detail.aspx,
I.16.08.010.005,A.16.05.011,To be further disaggregated (d),10.30,1.00,http://allrecipes.com/recipe/best-peanut-sauce/detail.aspx,
I.16.08.010.005,A.15.01,F28.A07XD,41.20,1.00,http://allrecipes.com/recipe/best-peanut-sauce/detail.aspx,
I.16.08.010.005,A.11.03.001,To be further disaggregated (d),44.70,1.00,http://allrecipes.com/recipe/best-peanut-sauce/detail.aspx,
I.16.08.010.006,A.01.03.004.003,To be further disaggregated (d),1.00,1.00,http://www.gnpd.com/sinatra/recordpage/2412961/,
I.16.08.010.006,A.01.03.006.004,To be further disaggregated (d),1.00,1.00,http://www.gnpd.com/sinatra/recordpage/2412961/,
I.16.08.010.006,A.14.06.001,To be further disaggregated (d),2.00,1.00,http://www.gnpd.com/sinatra/recordpage/2412961/,
I.16.08.010.006,A.16.02.028,F28.A07KG$F28.A07LA,2.00,1.00,http://www.gnpd.com/sinatra/recordpage/2412961/,
I.16.08.010.006,A.14.02.001,To be further disaggregated (d),10.00,1.00,http://www.gnpd.com/sinatra/recordpage/2412961/,
I.16.08.010.006,A.15.01,F28.A07XD,41.00,1.00,http://www.gnpd.com/sinatra/recordpage/2412961/,
I.16.08.010.006,A.08.05.004,To be further disaggregated (p),43.00,1.00,http://www.gnpd.com/sinatra/recordpage/2412961/,
I.16.08.010.007,A.01.03.004.003,To be further disaggregated (d),1.80,1.00,https://www.allrecipes.com/recipe/24246/sweet-and-sour-sauce-ii/,
I.16.08.010.007,A.16.05.004,To be further disaggregated (d),11.80,1.00,https://www.allrecipes.com/recipe/24246/sweet-and-sour-sauce-ii/,
I.16.08.010.007,A.02.14.003,To be further disaggregated (d),12.50,1.00,https://www.allrecipes.com/recipe/24246/sweet-and-sour-sauce-ii/,
