Long Code,Name,Short Code,,,,,,,
"A.01.06.002","Muesli","A00EJ",,,,"Muesli and similar","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.002.001","Muesli bars","A00EY#F04.A00EJ",,,,"Cereal bar#muesli and similar","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.002.002","Muesli with added sugar","A00EL#F10.A077J",,,,"Muesli mixed#with added sugar","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.002.003","Muesli with chocolate","A00EL#F04.A034F",,,,"Muesli mixed# chocolate","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.002.004","Muesli with fruits","A00EL#F04.A01QF",,,,"muesli mixed#mixed dried fruits","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.002.005","Muesli with fruits and chocolate","A00EL#F04.A01QF$F04.A034F",,,,"Muesli mixed#mixed dried fruits$chocolate","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.002.006","Muesli with fruits and nuts","A00EL#F04.A01QF$F04.A014C",,,,"Muesli mixed#mixed dried fruits$nuts","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.002.007","Muesli with fruits, nuts and chocolate","A00EL#F04.A01QF$F04.A014C$F04.A034F",,,,"Muesli mixed#fruits$nuts$chocolate","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.002.008","Muesli, mixed","A00EL",,,,"Muesli mixed","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.002.009","Muesli, no added sugar","A00EK#F10.A077K",,,,"muesli plain#without added sugar","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.003","Cereal bars","A00EY",,,,"Cereal bars","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.003.001","Cereal bar with fruits","A00FA#F04.A01QF",,,,"cereal bars mixed#mixed dried fruits","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.003.002","Cereal bar with added sugar","A00FA#F10.A077J",,,,"cereal bars mixed#with added sugar","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.003.003","Cereal bar with chocolate","A00FA#F04.A034F",,,,"cereal bars mixed#chocolate","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.003.004","Cereal bar, with no added sugar","A00EZ#F10.A077K",,,,"cereal bars plain#without added sugar","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.004","Popped cereals","A04LL",,,,"Popped cereals","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.004.001","Maize, popped","A00DC",,,,"Popcorn (maize, popped)","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.004.002","Maize, popped, with salt","A00DC#F04.A042P",,,,"Maize, popped#salt","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.004.003","Maize, popped, with sugar","A00DC#F10.A077J",,,,"Maize, popped#With added sugar","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.004.004","Rice, popped","A00DR",,,,"Rice, popped","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.004.005","Wheat, popped","A00EE",,,,"Wheat, popped","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.004.006","Wheat, popped, with sugar","A00EE#F10.A077J",,,,"Wheat, popped#With added sugar","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.004.007","Rice, popped with sugar","A00DR#F10.A077J",,,,"Rice, popped#with sugar","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.005","Mixed breakfast cereals","A00EG",,,,"Miscellaneous mixed and processed breakfast cereals","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.005.001","Breakfast cereals, mixed cereals and fruits","A00EG#F04.A01QF",,,,"Miscellaneous mixed and processed breakfast cereals#mixed dried fruits","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.005.002","Breakfast cereals, mixed cereals and honey","A00EG#F08.A033J",,,,"Miscellaneous mixed and processed breakfast cereals#honey","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.005.003","Breakfast cereals, mixed cereals and nuts","A00EG#F04.A014C",,,,"Miscellaneous mixed and processed breakfast cereals# nuts","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.005.004","Breakfast cereals, mixed cereals with honey and fruits","A00EG#F08.A033J$F04.A01QF",,,,"Miscellaneous mixed and processed breakfast cereals#honey $mixed dried fruits","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.005.005","Breakfast cereals, mixed cereals, fruits and chocolate","A00EG#F04.A01QF$F04.A034F",,,,"Miscellaneous mixed and processed breakfast cereals# mixed dried fruits $ chocolate","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.005.006","Breakfast cereals, mixed cereals, fruits, nuts and chocolate","A00EG#F04.A01QF$F04.A014C$F04.A034F",,,,"Miscellaneous mixed and processed breakfast cereals#mixed dried fruits$nuts$chocolate","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.006","Grits","A04KX#F16.A07LC#F03.A06JC",,,,"Cereal and cereal-like derivatives#hulled#fragments","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.006.001","Barley grits","A002J#F16.A07LC#F03.A06JC",,,,"Barley milling products and derivatives#hulled#fragments","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.006.002","Oat grits","A002Z",,,,"Oat groats","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.006.003","Rye grits","A003P",,,,"Rye groats","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.006.004","Spelt grits","A004E",,,,"Wheat groats","Included in another FoodEx code",,
"A.01.06.006.005","Wheat grits","A004E",,,,"Wheat groats","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.007","Porridge","A04LH",,,,"Breakfast cereals, plain","Included in another FoodEx code",,
"A.01.06.007.001","Oat porridge","A00EQ",,,,"Oat porridge","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.007.002","Rice porridge","A00ER",,,,"Rice porridge","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.007.003","Cornmeal porridge","A00ET",,,,"Cornmeal porridge","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.007.004","Wheat semolina porridge","A00EV",,,,"Wheat semolina porridge","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.06.007.005","Barley porridge","A00EX",,,,"Barley porridge","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07","Fine bakery wares","A009T",,,,"Fine bakery wares","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001","Pastries and cakes","A009T",,,,"Fine bakery wares","Included in another FoodEx code",,
"A.01.07.001.001","Beignets","A00AJ",,,,"Beignets","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.002","Buns","A00BL",,,,"Buns","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.003","Cake from batter","A00AQ",,,,"Sponge cake","Included in another FoodEx code",,
"A.01.07.001.004","Cheese cream cake","A00AS",,,,"Cream cheese cake","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.005","Cheese cream sponge cake","A00AT",,,,"Cheese cream sponge cake","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.006","Chocolate cake","A00BG",,,,"Chocolate cake","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.007","Chocolate cake with fruits","A00BH",,,,"Chocolate cake with fruits","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.008","Cream cake","A00AV",,,,"Cream cake","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.009","Cream cheese cake","A00AS",,,,"Cream cheese cake","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.010","Cream custard cake","A00AX",,,,"Cream custard cake","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.011","Cream custard sponge cake","A00AY",,,,"Cream custard sponge cake","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.012","Croissant","A00BM",,,,"Croissant","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.013","Croissant, filled with chocolate","A00BN",,,,"Croissant, filled with chocolate","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.014","Croissant, filled with cream","A00BP",,,,"Croissant, filled with cream","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.015","Croissant, filled with jam","A00BQ",,,,"Croissant, filled with jam","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.016","Croquembouche","A00AL",,,,"Croquembouche","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.017","Doughnuts","A00BR",,,,"Doughnuts-berliner","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.018","Éclair","A00AH",,,,"Éclair","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.019","Flan","A00BX",,,,"Flan tart","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.020","Fruit cake","A00BA",,,,"Fruit cake","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.021","Fruit pie","A00BZ",,,,"Fruit pie-tarts","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.022","Cheese pie","A00CA",,,,"Cheese pie","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.023","Fruit tart","A00BZ",,,,"Fruit pie-tarts","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.024","Gingerbread","A00CT",,,,"Gingerbread","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.025","Gougere","A00AM",,,,"Gougere","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.026","Kringles","A00BS",,,,"Kringles","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.027","Nut cream cake","A00AZ",,,,"Nut cream cake","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.028","Pancakes","A00CL",,,,"Pancakes","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.029","Profiterole","A00AK",,,,"Profiterole","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.030","Pyramid cake","A00BE",,,,"Pyramid cake","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.031","Rhubarb flan","A00BY",,,,"Rhubarb flan","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.032","Scone","A00CM",,,,"Scone","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.033","Sponge dough","A009K",,,,"Sponge cake dough (génoise)","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.034","Sponge cake","A00AQ",,,,"Sponge cake","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.035","Sponge cake roll","A00BB",,,,"Sponge cake roll","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.036","Muffins","A00BC",,,,"Muffins","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.037","Waffles","A00CQ",,,,"Waffles","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.038","Apple strudel","A00CF",,,,"Apple strudel","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.039","Cream-cheese strudel","A00CG",,,,"Cream-cheese strudel","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.040","Cheese pastry goods from puff pastry","A040G",,,,"Vol au vent","Exact matching of codes between FoodEx1 and FoodEx2","according to scope notes",
"A.01.07.001.041","Croissant from puff pastry","A00CD",,,,"Croissant from puff pastry","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.042","Brioche","A00BT",,,,"Brioche","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.043","Macaroons","A00CN",,,,"Macaroons","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.044","Lebkuchen ","A00CS",,,,"Lebkuchen","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.045","Dumpling","A00CK",,,,"Dumpling, sweet","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.046","Cake marbled, with chocolate","A00BJ",,,,"Cake marbled, with chocolate","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.047","Marzipan pie","A00CB",,,,"Marzipan pie","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.001.048","Baklava","A00CH",,,,"Baklava","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.002","Biscuits (cookies)","A009V",,,,"Biscuits (sweet and semi-sweet)","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.002.001","Biscuits, sweet, plain","A009X",,,,"Biscuits, sweet, plain","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.002.002","Biscuits, chocolate filling","A00AE#F04.A034F",,,,"Biscuit, filled (with inclusions, filling or coating)#chocolate","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.002.003","Biscuits, cream filling","A00AE#F04.A02PX",,,,"Biscuit, filled (with inclusions, filling or coating)#custard","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.002.004","Biscuits, fruit filling","A00AE#F04.A01ML",,,,"Biscuit, filled (with inclusions, filling or coating)#Processed fruit products","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.002.005","Biscuits, vanilla filling","A00AE#F04.A02PX",,,,"Biscuit, filled (with inclusions, filling or coating)#custard","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.002.006","Butter biscuits","A009Y",,,,"Butter biscuits","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.002.007","Biscuit, iced","A00AE#F14.A07HM",,,,"Biscuit, filled (with inclusions, filling or coating)#Glazed, iced ","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.002.008","Speculaas","A00AD",,,,"Speculaas","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.002.009","Biscuits, sweet, wheat wholemeal","A00AA",,,,"Biscuits, sweet, wheat wholemeal","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.002.010","Biscuits, oat meal","A00AB",,,,"Biscuits, oat meal","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.002.011","Biscuits, spelt meal","A00AC",,,,"Biscuits, spelt meal","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.002.012","Biscuits, salty","A005Y",,,,"Crackers","Included in another FoodEx code",,
"A.01.07.002.013","Biscuits, salty, with cheese","A005Y#F04.A02QE",,,,"Crackers#cheese","No exact matching of codes between FoodEx1 and FoodEx2",,
"A.01.07.002.014","Sticks, salty","A00FG",,,,"Sticks, salty","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.02","Vegetables and vegetable products (including fungi)","A00FJ",,,,"Vegetables and vegetable products","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.02.01","Root vegetables","A00QF",,,,"Miscellaneous root and tuber vegetables (non-starchy) except sugar beet","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.02.01.001","Arrowroot (Maranta arundinacea)","A010G",,,,"Arrowroot","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.02.01.002","Beetroot (Beta vulgaris subsp. vulgaris)","A00QG",,,,"Beetroot","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.02.01.003","Carrots (Daucus carota)","A00QH",,,,"Carrot","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.02.01.004","Celeriac (Apium graveolens var. rapaceum)","A00QJ",,,,"Celeriac","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.02.01.005","Horseradish (Armoracia rusticana)","A00QK",,,,"Horseradish","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.02.01.006","Parsley root (Petroselinum crispum)","A00QS",,,,"Parsley, turnip rooted","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.02.01.007","Parsnips (Pastinaca sativa)","A00QR",,,,"Parsnip","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.02.01.008","Radishes (Raphanus sativus var. sativus)","A00QT",,,,"Radishes (p)","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.02.01.009","Salsify (Tragopogon porrifolius)","A00RA",,,,"Salsify","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.02.01.010","Swedes (Brassica napus var. napobrassica)","A00RD",,,,"Swedes","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.02.01.011","Taro (Colocasia spp.)","A010B",,,,"Taro","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.02.01.012","Turnips (Brassica rapa)","A00RE",,,,"Garden turnip","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.02.02","Bulb vegetables","A00GX",,,,"Bulb vegetables","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.02.02.001","Garlic, bulb (Allium sativum)","A00GZ",,,,"Garlic,common","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.02.02.002","Onions, bulb (Allium cepa)","A00HC",,,,"Onion, bulb","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.02.02.003","Shallots, bulb (Allium ascalonicum, Allium cepa var. aggregatum)","A00HF",,,,"Shallot","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.02.02.004","Spring onions, bulb (Allium cepa)","A00HH",,,,"Spring onion","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.02.02.005","Chives, bulb (Allium schoenoprasum)","A00XD",,,,"Chives","Exact matching of codes between FoodEx1 and FoodEx2",,
"A.02.03","Fruiting vegetables","A00HN",,,,"Fruiting vegetables","Exact matching of codes between FoodEx1 and FoodEx2","A00AE","Biscuit, filled (with inclusions, filling or coating)"
