"SLV-code","Livsmedelsnamn","Råvara nivå 1","Andel","Inkluderar","Tillagningsprocess nivå 1","Konverteringsfaktor nivå 1","Publikation nivå 1","Foodex2 nivå 1","Rå mängd beräknad","Beräkning rå mängd","Råvara nivå 2","Tillagningsprocess nivå 2","Konverteringsfaktor nivå 2","Publikation nivå 2","Foodex2 nivå 2","Kommentar"
"3825","Hamburgerbröd grovt","Vete, siktat",52,NA,"Tillagad, adderad","1","-","A003Y","52","52 * 1,00",NA,NA,NA,NA,NA,NA
"3825","Hamburgerbröd grovt","Vatten",30,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A03DL","30","30 * 1,00",NA,NA,NA,NA,NA,NA
"3825","Hamburgerbröd grovt","Vete, kli",4,NA,"Rå, tillagad","1","-","A004P","4","4 * 1,00",NA,NA,NA,NA,NA,NA
"3825","Hamburgerbröd grovt","Fett vegetabiliskt fett och olja",4,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A036V","4","4 * 1,00",NA,NA,NA,NA,NA,NA
"3825","Hamburgerbröd grovt","Havre, kli",3,NA,"Rå, tillagad","1","-","A003B","3","3 * 1,00",NA,NA,NA,NA,NA,NA
"3825","Hamburgerbröd grovt","Sirap",3,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A034D","3","3 * 1,00",NA,NA,NA,NA,NA,NA
"3825","Hamburgerbröd grovt","Jäst",2,"jästextrakt","Rå, tillagad","1","-","A049A","2","2 * 1,00",NA,NA,NA,NA,NA,NA
"3825","Hamburgerbröd grovt","Övrigt",2,"Salt, kryddor, bakpulver, hjorthornssalt, surdegspulver etc","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A042Z_R","2","2 * 1,00",NA,NA,NA,NA,NA,NA
"3828","Pasta kokt m. salt fullkorn>50%","Vete, siktat",50,"kokt pasta, kokta nudlar","Tillagad","0.5","Retentionsfaktorer för beräknade livsmedel, näringsämnen/Bognar","A003Y","25","50 * 0,50",NA,NA,NA,NA,NA,NA
"3828","Pasta kokt m. salt fullkorn>50%","vete, fullkorn",50,NA,"Tillagad","0.4","Retentionsfaktorer för beräknade livsmedel, näringsämnen/Bognar","A004B","20","50 * 0,40",NA,NA,NA,NA,NA,NA
"3840","Ägg rått eko.","Ägg, höna",100,"Helt ägg höna","Rå","1","SLV - Riktlinjer för livsmedel","A031G","100","100 * 1,00",NA,NA,NA,NA,NA,NA
"3845","Dinkel speltvete kokt m. salt","vete, fullkorn",100,NA,"Tillagad","0.4","Retentionsfaktorer för beräknade livsmedel, näringsämnen/Bognar","A004B","40","100 * 0,40",NA,NA,NA,NA,NA,NA
"3851","Gryta linsgryta böngryta m. kokosmjölk","Linser",27,NA,"Tillagad","0.4","Retentionsfaktorer för beräknade livsmedel, näringsämnen/Bognar","A013Q","10.8","27 * 0,40",NA,NA,NA,NA,NA,NA
"3851","Gryta linsgryta böngryta m. kokosmjölk","Bönor utan balja",17,"bondböna, jackböna, limaböna","Tillagad","0.4","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A012S","6.8","17 * 0,40",NA,NA,NA,NA,NA,NA
"3851","Gryta linsgryta böngryta m. kokosmjölk","Kokosnöt",13,NA,"Rå, tillagad","1","-","A014K","13","13 * 1,00",NA,NA,NA,NA,NA,NA
"3851","Gryta linsgryta böngryta m. kokosmjölk","Tomat krossad",12,"tomatkross, krossad tomat,","Tillagad","1.2","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00HQ","14.4","12 * 1,20",NA,NA,NA,NA,NA,NA
"3851","Gryta linsgryta böngryta m. kokosmjölk","Vatten",10,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A03DL","10","10 * 1,00",NA,NA,NA,NA,NA,NA
"3851","Gryta linsgryta böngryta m. kokosmjölk","Morot",4,NA,"Tillagad, adderad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00QH","4","4 * 1,00",NA,NA,NA,NA,NA,NA
"3851","Gryta linsgryta böngryta m. kokosmjölk","Paprika",4,NA,"Tillagad, adderad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00JA","4","4 * 1,00",NA,NA,NA,NA,NA,NA
"3851","Gryta linsgryta böngryta m. kokosmjölk","Blomkål",4,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A00FR","4","4 * 1,00",NA,NA,NA,NA,NA,NA
"3851","Gryta linsgryta böngryta m. kokosmjölk","Lök (gul, röd)",4,NA,"Tillagad, adderad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00HC","4","4 * 1,00",NA,NA,NA,NA,NA,NA
"3851","Gryta linsgryta böngryta m. kokosmjölk","Kålrot",4,NA,"Tillagad, adderad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00RD","4","4 * 1,00",NA,NA,NA,NA,NA,NA
"3851","Gryta linsgryta böngryta m. kokosmjölk","Fett matfettsblandning",1,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A04RT","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"3852","Kycklingröra","Kyckling",38,"Fasan, groda, ripa","Tillagad","1.4","USDA table of cooking yields for meat and poultry (2012)","A01SP","53.2","38 * 1,40",NA,NA,NA,NA,NA,NA
"3852","Kycklingröra","Grädde fett >31%",15,"vispgrädde","Rå, tillagad","1","-","A02MK#F07.A074F","15","15 * 1,00",NA,NA,NA,NA,NA,NA
"3852","Kycklingröra","Olja rapsolja",14,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A036V","14","14 * 1,00",NA,NA,NA,NA,NA,NA
"3852","Kycklingröra","Olja olivolja",11,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A036P","11","11 * 1,00",NA,NA,NA,NA,NA,NA
"3852","Kycklingröra","Lök (gul, röd)",8,NA,"Tillagad, adderad","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00HC","8","8 * 1,00",NA,NA,NA,NA,NA,NA
"3852","Kycklingröra","Gris",7,"Griskött, fläsk, bacon, fläskfärs, Fläskbog, sidfläsk, fläskkarré, Fläskkotlett, kassler","Tillagad","1.3","USDA table of cooking yields for meat and poultry (2012)","A01RG","9.1","7 * 1,30",NA,NA,NA,NA,NA,NA
"3852","Kycklingröra","Äggula",3,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A031S","3","3 * 1,00",NA,NA,NA,NA,NA,NA
"3852","Kycklingröra","Salt",1,"Havssalt, mineralsalt","Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A042P","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"3852","Kycklingröra","Vatten",1,NA,"Tillagad, adderad","1","SLV - Riktlinjer för livsmedel","A03DL","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"3852","Kycklingröra","Citron",1,NA,"Rå","1","Guidance document on the conversion of foods coded according to FoodEx into raw agricultural commodities (RACs), EU project ACROPOLIS WP2, Deliverable 2.2, Polly E. Boon, June 2011","A03AH","1","1 * 1,60",NA,NA,NA,NA,NA,NA
"3852","Kycklingröra","Övrigt",1,"Salt, kryddor, bakpulver, hjorthornssalt, surdegspulver etc","Rå","1","SLV - Riktlinjer för livsmedel","A042Z_R","1","1 * 1,00",NA,NA,NA,NA,NA,NA
"3855","Smoothie frukt och bär utan mjölk","Banan",32,NA,"Rå","1","SLV - Riktlinjer för livsmedel","A01LC","32","32 * 1,00",NA,NA,NA,NA,NA,NA
"3855","Smoothie frukt och bär utan mjölk","Blåbär",17,NA,"Rå","1","SLV - Riktlinjer för livsmedel","A01EZ","17","17 * 1,00",NA,NA,NA,NA,NA,NA
"3855","Smoothie frukt och bär utan mjölk","Hallon",17,NA,"Rå","1","SLV - Riktlinjer för livsmedel","A01EP","17","17 * 1,00",NA,NA,NA,NA,NA,NA
"3855","Smoothie frukt och bär utan mjölk","Mango",17,NA,"Rå","1","SLV - Riktlinjer för livsmedel","A01LF","17","17 * 1,00",NA,NA,NA,NA,NA,NA
"3855","Smoothie frukt och bär utan mjölk","Jordgubbar",17,"smultron","Rå","1","SLV - Riktlinjer för livsmedel","A01EA","17","17 * 1,00",NA,NA,NA,NA,NA,NA
"3858","Råkostsallad m. morot vitkål rödbeta purjolök äpple","Morot",31,NA,"Rå","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00QH","31","31 * 1,00",NA,NA,NA,NA,NA,NA
"3858","Råkostsallad m. morot vitkål rödbeta purjolök äpple","Vitkål",31,NA,"Rå","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00FY","31","31 * 1,00",NA,NA,NA,NA,NA,NA
"3858","Råkostsallad m. morot vitkål rödbeta purjolök äpple","Rödbeta",16,"Vitbeta, gulbeta","Rå","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00QG","16","16 * 1,00",NA,NA,NA,NA,NA,NA
"3858","Råkostsallad m. morot vitkål rödbeta purjolök äpple","Äpple",13,"kvitten, rosenkvitten","Rå","1","SLV - Riktlinjer för livsmedel","A01DH","13","13 * 1,00",NA,NA,NA,NA,NA,NA
"3858","Råkostsallad m. morot vitkål rödbeta purjolök äpple","Purjolök",9,NA,"Rå","1","Conversion FOODEX to e-RAC 8 juli 2011_NL.xls","A00SB","9","9 * 1,00",NA,NA,NA,NA,NA,NA
